"Status","Year","Age","Disability","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Declared disabled","Human Resources","Female","145","135","36770","31810"
"In post","2021","30-39","Declared disabled","Human Resources","Male","65","65","37560","33300"
"In post","2021","30-39","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Internal Audit","Female","10","10","[c]","[c]"
"In post","2021","30-39","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Legal","Female","135","125","42480","39970"
"In post","2021","30-39","Declared disabled","Legal","Male","60","60","45430","50880"
"In post","2021","30-39","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","No function","Female","1830","1700","31800","29180"
"In post","2021","30-39","Declared disabled","No function","Male","1325","1300","33170","30210"
"In post","2021","30-39","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Project Delivery","Female","290","280","38270","36320"
"In post","2021","30-39","Declared disabled","Project Delivery","Male","210","205","39560","37400"
"In post","2021","30-39","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Property","Female","55","50","34970","32380"
"In post","2021","30-39","Declared disabled","Property","Male","50","50","31100","28740"
"In post","2021","30-39","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Security","Female","35","35","33190","29770"
"In post","2021","30-39","Declared disabled","Security","Male","70","70","34170","34200"
"In post","2021","30-39","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","Female","1740","1550","29310","27570"
"In post","2021","30-39","Declared disabled","Unknown","Male","1195","1175","29840","27570"
"In post","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Analysis","Female","590","550","46150","43820"
"In post","2021","30-39","Declared non-disabled","Analysis","Male","725","715","47050","46030"
"In post","2021","30-39","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Commercial","Female","465","440","38440","35900"
"In post","2021","30-39","Declared non-disabled","Commercial","Male","405","405","41330","39650"
"In post","2021","30-39","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Communications","Female","775","730","37530","33000"
"In post","2021","30-39","Declared non-disabled","Communications","Male","660","655","35000","31810"
"In post","2021","30-39","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Counter Fraud","Female","585","550","33060","31810"
"In post","2021","30-39","Declared non-disabled","Counter Fraud","Male","730","730","33640","31810"
"In post","2021","30-39","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Debt","Female","240","205","23120","20140"
"In post","2021","30-39","Declared non-disabled","Debt","Male","170","170","22180","20140"
"In post","2021","30-39","Declared non-disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Digital, Data & Technology","Female","875","835","40950","38560"
"In post","2021","30-39","Declared non-disabled","Digital, Data & Technology","Male","1280","1270","41950","38630"
"In post","2021","30-39","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Finance","Female","730","670","39730","36540"
"In post","2021","30-39","Declared non-disabled","Finance","Male","560","555","42980","39000"
"In post","2021","30-39","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Grants Management","Female","210","175","24320","21050"
"In post","2021","30-39","Declared non-disabled","Grants Management","Male","135","135","23790","21050"
"In post","2021","30-39","Declared non-disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Human Resources","Female","1055","975","36490","32960"
"In post","2021","30-39","Declared non-disabled","Human Resources","Male","445","440","36940","32960"
"In post","2021","30-39","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Internal Audit","Female","60","55","40730","39200"
"In post","2021","30-39","Declared non-disabled","Internal Audit","Male","45","45","44500","42200"
"In post","2021","30-39","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Legal","Female","1380","1265","46760","51120"
"In post","2021","30-39","Declared non-disabled","Legal","Male","710","700","47290","50520"
"In post","2021","30-39","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","No function","Female","14615","13265","33240","30210"
"In post","2021","30-39","Declared non-disabled","No function","Male","12215","12100","34750","31650"
"In post","2021","30-39","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Project Delivery","Female","2110","1985","39960","37320"
"In post","2021","30-39","Declared non-disabled","Project Delivery","Male","2270","2265","41270","39430"
"In post","2021","30-39","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Property","Female","495","460","33910","32100"
"In post","2021","30-39","Declared non-disabled","Property","Male","540","535","35030","33020"
"In post","2021","30-39","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Security","Female","285","275","33990","33300"
"In post","2021","30-39","Declared non-disabled","Security","Male","675","675","32130","29890"
"In post","2021","30-39","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Unknown","Female","13445","11940","30370","27570"
"In post","2021","30-39","Declared non-disabled","Unknown","Male","9755","9655","31570","27570"
"In post","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Analysis","Female","35","30","43980","42350"
"In post","2021","30-39","Undeclared","Analysis","Male","65","65","47280","46080"
"In post","2021","30-39","Undeclared","Commercial","Female","35","35","37650","34800"
"In post","2021","30-39","Undeclared","Commercial","Male","40","40","38670","39440"
"In post","2021","30-39","Undeclared","Communications","Female","50","45","38640","35430"
"In post","2021","30-39","Undeclared","Communications","Male","55","55","35250","31860"
"In post","2021","30-39","Undeclared","Counter Fraud","Female","30","30","33410","31810"
"In post","2021","30-39","Undeclared","Counter Fraud","Male","70","70","35300","31810"
"In post","2021","30-39","Undeclared","Debt","Female","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Debt","Male","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Digital, Data & Technology","Female","55","55","42660","38630"
"In post","2021","30-39","Undeclared","Digital, Data & Technology","Male","100","100","43970","42370"
"In post","2021","30-39","Undeclared","Finance","Female","50","45","42980","40580"
"In post","2021","30-39","Undeclared","Finance","Male","45","45","43920","42470"
"In post","2021","30-39","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Human Resources","Female","65","60","36800","31250"
"In post","2021","30-39","Undeclared","Human Resources","Male","35","35","35950","33300"
"In post","2021","30-39","Undeclared","Internal Audit","Female","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Legal","Female","45","45","47180","51660"
"In post","2021","30-39","Undeclared","Legal","Male","35","35","46710","49570"
"In post","2021","30-39","Undeclared","No function","Female","1285","1175","33120","31050"
"In post","2021","30-39","Undeclared","No function","Male","1300","1285","34800","31810"
"In post","2021","30-39","Undeclared","Project Delivery","Female","130","125","42450","39970"
"In post","2021","30-39","Undeclared","Project Delivery","Male","175","175","41040","39980"
"In post","2021","30-39","Undeclared","Property","Female","30","25","30690","30000"
"In post","2021","30-39","Undeclared","Property","Male","35","35","36910","35880"
"In post","2021","30-39","Undeclared","Security","Female","25","25","[c]","[c]"
"In post","2021","30-39","Undeclared","Security","Male","70","70","35470","34770"
"In post","2021","30-39","Undeclared","Unknown","Female","855","765","29430","27570"
"In post","2021","30-39","Undeclared","Unknown","Male","690","685","31200","27570"
"In post","2021","30-39","Unknown","Analysis","Female","205","185","42360","37960"
"In post","2021","30-39","Unknown","Analysis","Male","265","260","43590","41060"
"In post","2021","30-39","Unknown","Analysis","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Commercial","Female","225","215","49710","45680"
"In post","2021","30-39","Unknown","Commercial","Male","235","235","53230","51180"
"In post","2021","30-39","Unknown","Communications","Female","395","375","35890","31810"
"In post","2021","30-39","Unknown","Communications","Male","405","405","32640","26130"
"In post","2021","30-39","Unknown","Counter Fraud","Female","215","205","29680","25590"
"In post","2021","30-39","Unknown","Counter Fraud","Male","310","310","31690","29570"
"In post","2021","30-39","Unknown","Debt","Female","200","180","21310","20140"
"In post","2021","30-39","Unknown","Debt","Male","170","170","21270","20140"
"In post","2021","30-39","Unknown","Digital, Data & Technology","Female","305","295","41220","38630"
"In post","2021","30-39","Unknown","Digital, Data & Technology","Male","615","610","41050","38300"
"In post","2021","30-39","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Finance","Female","220","205","37670","34210"
"In post","2021","30-39","Unknown","Finance","Male","185","180","41130","37330"
"In post","2021","30-39","Unknown","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Human Resources","Female","290","270","35480","31640"
"In post","2021","30-39","Unknown","Human Resources","Male","120","120","33290","31310"
"In post","2021","30-39","Unknown","Internal Audit","Female","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Internal Audit","Male","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Legal","Female","695","640","37340","31810"
"In post","2021","30-39","Unknown","Legal","Male","325","325","40940","38000"
"In post","2021","30-39","Unknown","No function","Female","4730","4355","32000","28200"
"In post","2021","30-39","Unknown","No function","Male","4735","4675","32310","29540"
"In post","2021","30-39","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Project Delivery","Female","575","545","42270","38630"
"In post","2021","30-39","Unknown","Project Delivery","Male","545","540","43190","40400"
"In post","2021","30-39","Unknown","Property","Female","120","105","29350","26240"
"In post","2021","30-39","Unknown","Property","Male","200","200","32200","28870"
"In post","2021","30-39","Unknown","Security","Female","95","90","31310","30130"
"In post","2021","30-39","Unknown","Security","Male","345","345","32030","30890"
"In post","2021","30-39","Unknown","Unknown","Female","1900","1765","35170","30650"
"In post","2021","30-39","Unknown","Unknown","Male","1935","1915","36150","32140"
"In post","2021","40-49","Declared disabled","Analysis","Female","70","65","45780","43610"
"In post","2021","40-49","Declared disabled","Analysis","Male","60","60","46190","40480"
"In post","2021","40-49","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Commercial","Female","100","100","39720","36850"
"In post","2021","40-49","Declared disabled","Commercial","Male","55","55","40700","40710"
"In post","2021","40-49","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Communications","Female","70","65","36500","31810"
"In post","2021","40-49","Declared disabled","Communications","Male","75","75","30930","26670"
"In post","2021","40-49","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Counter Fraud","Female","125","110","31490","29970"
"In post","2021","40-49","Declared disabled","Counter Fraud","Male","80","80","32490","31810"
"In post","2021","40-49","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Debt","Female","50","40","22770","21440"
"In post","2021","40-49","Declared disabled","Debt","Male","30","30","22860","21400"
"In post","2021","40-49","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Digital, Data & Technology","Female","120","110","38940","34950"
"In post","2021","40-49","Declared disabled","Digital, Data & Technology","Male","160","155","42940","39070"
