"Status","Year","Disability","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","London","Female","295","[c]","32500","31060"
"New entrant CS","2021","Declared non-disabled","Mixed","London","Male","160","[c]","35350","31060"
"New entrant CS","2021","Declared non-disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Outside London","Female","400","[c]","26850","27570"
"New entrant CS","2021","Declared non-disabled","Mixed","Outside London","Male","250","[c]","26250","26240"
"New entrant CS","2021","Declared non-disabled","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","London","Female","75","[c]","32130","31060"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","London","Male","50","[c]","34130","31060"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Outside London","Female","85","[c]","26400","25230"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Outside London","Male","55","[c]","30010","27570"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","London","Female","65","[c]","31600","31060"
"New entrant CS","2021","Declared non-disabled","Undeclared","London","Male","75","[c]","35950","31910"
"New entrant CS","2021","Declared non-disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Outside London","Female","110","[c]","26790","27570"
"New entrant CS","2021","Declared non-disabled","Undeclared","Outside London","Male","160","[c]","28730","27570"
"New entrant CS","2021","Declared non-disabled","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","Female","30","[c]","33890","31060"
"New entrant CS","2021","Declared non-disabled","Unknown","London","Male","35","[c]","38320","34710"
"New entrant CS","2021","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","Female","115","[c]","27300","22430"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","Male","90","[c]","30650","26350"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","London","Female","2345","[c]","36010","32150"
"New entrant CS","2021","Declared non-disabled","White","London","Male","1895","[c]","38030","32560"
"New entrant CS","2021","Declared non-disabled","White","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Outside London","Female","10355","[c]","26490","25560"
"New entrant CS","2021","Declared non-disabled","White","Outside London","Male","8135","[c]","27800","25850"
"New entrant CS","2021","Declared non-disabled","White","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Overseas","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Female","120","[c]","29190","27570"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Male","95","[c]","30880","27570"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","London","Female","45","[c]","36930","31060"
"New entrant CS","2021","Undeclared","Asian","London","Male","30","[c]","34280","31060"
"New entrant CS","2021","Undeclared","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Outside London","Female","50","[c]","27990","27570"
"New entrant CS","2021","Undeclared","Asian","Outside London","Male","35","[c]","28470","27570"
"New entrant CS","2021","Undeclared","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","London","Female","40","[c]","32340","31060"
"New entrant CS","2021","Undeclared","Black","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","London","Female","55","[c]","36730","31060"
"New entrant CS","2021","Undeclared","Undeclared","London","Male","70","[c]","42100","34280"
"New entrant CS","2021","Undeclared","Undeclared","Outside London","Female","90","[c]","31190","27570"
"New entrant CS","2021","Undeclared","Undeclared","Outside London","Male","110","[c]","27970","24590"
"New entrant CS","2021","Undeclared","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","London","Female","80","[c]","36310","34710"
"New entrant CS","2021","Undeclared","Unknown","London","Male","90","[c]","41000","34710"
"New entrant CS","2021","Undeclared","Unknown","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","London","Female","135","[c]","38280","32350"
"New entrant CS","2021","Undeclared","White","London","Male","100","[c]","36630","32330"
"New entrant CS","2021","Undeclared","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Outside London","Female","455","[c]","27230","27570"
"New entrant CS","2021","Undeclared","White","Outside London","Male","300","[c]","27520","25560"
"New entrant CS","2021","Undeclared","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","London","Female","130","[c]","33780","31060"
"New entrant CS","2021","Unknown","Asian","London","Male","85","[c]","37010","31800"
"New entrant CS","2021","Unknown","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Outside London","Female","110","[c]","29120","25480"
"New entrant CS","2021","Unknown","Asian","Outside London","Male","140","[c]","33080","28310"
"New entrant CS","2021","Unknown","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","London","Female","90","[c]","32890","31060"
"New entrant CS","2021","Unknown","Black","London","Male","35","[c]","34880","33570"
"New entrant CS","2021","Unknown","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Outside London","Female","55","[c]","30930","26970"
"New entrant CS","2021","Unknown","Black","Outside London","Male","30","[c]","33980","28390"
"New entrant CS","2021","Unknown","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","London","Female","55","[c]","36220","32640"
"New entrant CS","2021","Unknown","Mixed","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Outside London","Female","55","[c]","28640","24240"
"New entrant CS","2021","Unknown","Mixed","Outside London","Male","40","[c]","32610","28590"
"New entrant CS","2021","Unknown","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","London","Female","55","[c]","24840","18200"
"New entrant CS","2021","Unknown","Undeclared","London","Male","35","[c]","30410","28450"
"New entrant CS","2021","Unknown","Undeclared","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Outside London","Male","45","[c]","32800","26900"
"New entrant CS","2021","Unknown","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","London","Female","2420","[c]","34960","31060"
"New entrant CS","2021","Unknown","Unknown","London","Male","1905","[c]","38490","32260"
"New entrant CS","2021","Unknown","Unknown","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Outside London","Female","5830","[c]","25980","22850"
"New entrant CS","2021","Unknown","Unknown","Outside London","Male","5510","[c]","26800","23340"
"New entrant CS","2021","Unknown","Unknown","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","Female","325","[c]","34230","28000"
"New entrant CS","2021","Unknown","Unknown","Unknown","Male","210","[c]","39990","28000"
"New entrant CS","2021","Unknown","White","London","Female","475","[c]","37740","32790"
"New entrant CS","2021","Unknown","White","London","Male","390","[c]","40290","36180"
"New entrant CS","2021","Unknown","White","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Outside London","Female","1435","[c]","29250","25000"
"New entrant CS","2021","Unknown","White","Outside London","Male","1195","[c]","31920","28840"
"New entrant CS","2021","Unknown","White","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-16, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","","",""
"","For consistency with Civil Service Statistics, 'Chinese' is shown separately in the 2021 figures, but counted within 'Asian' from 2022 onwards.","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
