"Status","Year","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Revenue Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Revenue Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Revenue Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Royal Fleet Auxiliary","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Rural Payments Agency","Heterosexual / straight","105","95","27380","25880"
"In post","2021","Declared disabled","Rural Payments Agency","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Rural Payments Agency","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Rural Payments Agency","Unknown","55","50","24500","21050"
"In post","2021","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Courts and Tribunals Service","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Courts and Tribunals Service","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Fiscal Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Fiscal Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Fiscal Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Forestry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Forestry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Forestry","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government (excl. agencies)","Heterosexual / straight","480","460","40680","38540"
"In post","2021","Declared disabled","Scottish Government (excl. agencies)","LGBO","100","100","39530","33620"
"In post","2021","Declared disabled","Scottish Government (excl. agencies)","Undeclared","45","45","41000","38080"
"In post","2021","Declared disabled","Scottish Government (excl. agencies)","Unknown","65","60","38390","35110"
"In post","2021","Declared disabled","Scottish Housing Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Housing Regulator","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Housing Regulator","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Prison Service","Heterosexual / straight","180","170","34430","33650"
"In post","2021","Declared disabled","Scottish Prison Service","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Scottish Prison Service","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Scottish Prison Service","Unknown","175","155","33090","33650"
"In post","2021","Declared disabled","Scottish Public Pensions Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Public Pensions Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Public Pensions Agency","Unknown","10","5","[c]","[c]"
"In post","2021","Declared disabled","Serious Fraud Office","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Declared disabled","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Security Scotland","Heterosexual / straight","95","90","29160","26160"
"In post","2021","Declared disabled","Social Security Scotland","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Social Security Scotland","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Standards and Testing Agency","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Standards and Testing Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Student Awards Agency for Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Student Awards Agency for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Submarine Delivery Agency","Heterosexual / straight","135","130","39110","37530"
"In post","2021","Declared disabled","Submarine Delivery Agency","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Submarine Delivery Agency","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","Submarine Delivery Agency","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Teaching Regulation Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Teaching Regulation Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Transport Scotland","Heterosexual / straight","40","40","38760","35110"
"In post","2021","Declared disabled","Transport Scotland","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Transport Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Export Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Hydrographic Office","Heterosexual / straight","60","55","35140","33290"
"In post","2021","Declared disabled","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Intellectual Property Office","Heterosexual / straight","55","50","36290","30040"
"In post","2021","Declared disabled","UK Intellectual Property Office","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","UK Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Intellectual Property Office","Unknown","10","5","[c]","[c]"
"In post","2021","Declared disabled","UK Space Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Space Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","United Kingdom Statistics Authority","Heterosexual / straight","375","330","31410","29540"
"In post","2021","Declared disabled","United Kingdom Statistics Authority","LGBO","55","50","33800","30130"
"In post","2021","Declared disabled","United Kingdom Statistics Authority","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared disabled","United Kingdom Statistics Authority","Unknown","70","60","31320","29540"
"In post","2021","Declared disabled","Valuation Office Agency","Heterosexual / straight","175","155","32770","28950"
"In post","2021","Declared disabled","Valuation Office Agency","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Valuation Office Agency","Undeclared","25","20","[c]","[c]"
"In post","2021","Declared disabled","Valuation Office Agency","Unknown","30","30","34100","26010"
"In post","2021","Declared disabled","Vehicle Certification Agency","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales Office","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
