"Status","Year","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","SEO","95","[c]","38180","38630"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","Unknown","40","[c]","22530","22920"
"New entrant CS","2021","Outer London - East and North East","London","AA","45","[c]","21170","22060"
"New entrant CS","2021","Outer London - East and North East","London","AO","270","[c]","26090","25110"
"New entrant CS","2021","Outer London - East and North East","London","EO","560","[c]","31000","31060"
"New entrant CS","2021","Outer London - East and North East","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","London","Unknown","45","[c]","26610","26810"
"New entrant CS","2021","Outer London - South","London","AA","20","[c]","20000","17990"
"New entrant CS","2021","Outer London - South","London","AO","270","[c]","23910","24120"
"New entrant CS","2021","Outer London - South","London","EO","425","[c]","30450","31060"
"New entrant CS","2021","Outer London - South","London","G6","25","[c]","73070","71290"
"New entrant CS","2021","Outer London - South","London","G7","70","[c]","58830","57430"
"New entrant CS","2021","Outer London - South","London","HEO","170","[c]","34410","35050"
"New entrant CS","2021","Outer London - South","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","SEO","65","[c]","43330","41970"
"New entrant CS","2021","Outer London - South","London","Unknown","25","[c]","25030","26810"
"New entrant CS","2021","Outer London - West and North West","London","AA","50","[c]","20330","20120"
"New entrant CS","2021","Outer London - West and North West","London","AO","285","[c]","24940","25110"
"New entrant CS","2021","Outer London - West and North West","London","EO","835","[c]","30350","31060"
"New entrant CS","2021","Outer London - West and North West","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","G7","25","[c]","53790","52610"
"New entrant CS","2021","Outer London - West and North West","London","HEO","130","[c]","32300","32330"
"New entrant CS","2021","Outer London - West and North West","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","SEO","60","[c]","40490","40070"
"New entrant CS","2021","Outer London - West and North West","London","Unknown","35","[c]","25440","26810"
"New entrant CS","2021","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","HEO","20","[c]","36220","33000"
"New entrant CS","2021","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","AA","55","[c]","19760","20600"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","AO","460","[c]","21020","21010"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","EO","370","[c]","27110","27570"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","G6","10","[c]","71450","64670"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","G7","25","[c]","53880","52580"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","HEO","50","[c]","31140","31810"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","SEO","35","[c]","38950","38630"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","Unknown","45","[c]","22530","22920"
"New entrant CS","2021","South Yorkshire","Outside London","AA","55","[c]","20230","20600"
"New entrant CS","2021","South Yorkshire","Outside London","AO","430","[c]","21310","21010"
"New entrant CS","2021","South Yorkshire","Outside London","EO","295","[c]","26960","27570"
"New entrant CS","2021","South Yorkshire","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Outside London","G7","55","[c]","54820","54000"
"New entrant CS","2021","South Yorkshire","Outside London","HEO","95","[c]","30780","29370"
"New entrant CS","2021","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Outside London","SEO","65","[c]","37840","36500"
"New entrant CS","2021","South Yorkshire","Outside London","Unknown","30","[c]","21400","22920"
"New entrant CS","2021","Southern Scotland","Outside London","AA","10","[c]","19390","19160"
"New entrant CS","2021","Southern Scotland","Outside London","AO","260","[c]","20470","20140"
"New entrant CS","2021","Southern Scotland","Outside London","EO","175","[c]","26260","27570"
"New entrant CS","2021","Southern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Outside London","HEO","20","[c]","30140","30650"
"New entrant CS","2021","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Outside London","SEO","10","[c]","36820","35900"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","AA","65","[c]","20860","20600"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","AO","490","[c]","23390","21570"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","EO","625","[c]","27920","27570"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","G7","25","[c]","53950","52580"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","HEO","40","[c]","33140","32560"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","SEO","25","[c]","38940","38750"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","Unknown","70","[c]","22150","22920"
"New entrant CS","2021","Tees Valley and Durham","Outside London","AA","70","[c]","20320","20600"
"New entrant CS","2021","Tees Valley and Durham","Outside London","AO","440","[c]","21550","21010"
"New entrant CS","2021","Tees Valley and Durham","Outside London","EO","110","[c]","26130","26130"
"New entrant CS","2021","Tees Valley and Durham","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Outside London","HEO","20","[c]","29190","29360"
"New entrant CS","2021","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Outside London","SEO","20","[c]","39520","38550"
"New entrant CS","2021","Tees Valley and Durham","Outside London","Unknown","35","[c]","23680","22920"
"New entrant CS","2021","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","AO","105","[c]","21440","21010"
"New entrant CS","2021","Unknown","Unknown","EO","215","[c]","27510","27570"
"New entrant CS","2021","Unknown","Unknown","G6","15","[c]","74130","65310"
"New entrant CS","2021","Unknown","Unknown","G7","35","[c]","53500","54700"
"New entrant CS","2021","Unknown","Unknown","HEO","145","[c]","30410","28000"
"New entrant CS","2021","Unknown","Unknown","SCS level","20","[c]","98460","93010"
"New entrant CS","2021","Unknown","Unknown","SEO","40","[c]","38050","37300"
"New entrant CS","2021","Unknown","Unknown","Unknown","325","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Outside London","AA","290","[c]","20000","20060"
"New entrant CS","2021","West Central Scotland","Outside London","AO","445","[c]","21150","20920"
"New entrant CS","2021","West Central Scotland","Outside London","EO","415","[c]","26240","26160"
"New entrant CS","2021","West Central Scotland","Outside London","G6","20","[c]","68290","66290"
"New entrant CS","2021","West Central Scotland","Outside London","G7","70","[c]","53130","52300"
"New entrant CS","2021","West Central Scotland","Outside London","HEO","160","[c]","31480","30650"
"New entrant CS","2021","West Central Scotland","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Outside London","SEO","110","[c]","39340","38540"
"New entrant CS","2021","West Central Scotland","Outside London","Unknown","10","[c]","42440","41000"
"New entrant CS","2021","West Midlands","Outside London","AA","45","[c]","19320","20600"
"New entrant CS","2021","West Midlands","Outside London","AO","615","[c]","20580","20140"
"New entrant CS","2021","West Midlands","Outside London","EO","705","[c]","26680","27570"
"New entrant CS","2021","West Midlands","Outside London","G6","20","[c]","69160","66280"
"New entrant CS","2021","West Midlands","Outside London","G7","115","[c]","53200","49860"
"New entrant CS","2021","West Midlands","Outside London","HEO","215","[c]","31810","30950"
"New entrant CS","2021","West Midlands","Outside London","SCS level","20","[c]","101590","92500"
"New entrant CS","2021","West Midlands","Outside London","SEO","175","[c]","39740","38000"
"New entrant CS","2021","West Midlands","Outside London","Unknown","95","[c]","22970","22920"
"New entrant CS","2021","West Wales and The Valleys","Outside London","AA","160","[c]","18490","18060"
"New entrant CS","2021","West Wales and The Valleys","Outside London","AO","485","[c]","21260","21010"
"New entrant CS","2021","West Wales and The Valleys","Outside London","EO","240","[c]","27220","27570"
"New entrant CS","2021","West Wales and The Valleys","Outside London","G6","10","[c]","79210","82490"
"New entrant CS","2021","West Wales and The Valleys","Outside London","G7","10","[c]","54320","49620"
"New entrant CS","2021","West Wales and The Valleys","Outside London","HEO","35","[c]","32630","30890"
"New entrant CS","2021","West Wales and The Valleys","Outside London","SEO","30","[c]","40690","39310"
"New entrant CS","2021","West Wales and The Valleys","Outside London","Unknown","45","[c]","22080","22920"
"New entrant CS","2021","West Yorkshire","Outside London","AA","95","[c]","19840","20600"
"New entrant CS","2021","West Yorkshire","Outside London","AO","770","[c]","20670","20140"
"New entrant CS","2021","West Yorkshire","Outside London","EO","915","[c]","26680","27570"
"New entrant CS","2021","West Yorkshire","Outside London","G6","40","[c]","64250","62400"
"New entrant CS","2021","West Yorkshire","Outside London","G7","130","[c]","50700","49530"
"New entrant CS","2021","West Yorkshire","Outside London","HEO","330","[c]","30410","30000"
"New entrant CS","2021","West Yorkshire","Outside London","SCS level","20","[c]","86770","74000"
"New entrant CS","2021","West Yorkshire","Outside London","SEO","145","[c]","37350","36820"
"New entrant CS","2021","West Yorkshire","Outside London","Unknown","45","[c]","23210","22920"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Responsibility_level_ungrouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"","Responsibility_level_ungrouped shows the mapped grades at a higher level of detail, however not all Government Departments / bodies have distinct grades that map exactly to these levels so figures should be considered as approximations and treated with caution.","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
