"Status","Year","Age","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Legal","Policy","Female","5","5","[c]","[c]"
"In post","2021","20-29","Legal","Policy","Male","5","5","[c]","[c]"
"In post","2021","20-29","Legal","Tax","Female","10","10","[c]","[c]"
"In post","2021","20-29","Legal","Tax","Male","25","25","[c]","[c]"
"In post","2021","20-29","Legal","Unknown","Female","20","20","[c]","[c]"
"In post","2021","20-29","Legal","Unknown","Male","20","20","[c]","[c]"
"In post","2021","20-29","No function","Commercial","Female","25","25","[c]","[c]"
"In post","2021","20-29","No function","Commercial","Male","30","30","35030","34160"
"In post","2021","20-29","No function","Communications","Female","10","10","[c]","[c]"
"In post","2021","20-29","No function","Communications","Male","15","15","[c]","[c]"
"In post","2021","20-29","No function","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Counter Fraud","Male","5","5","[c]","[c]"
"In post","2021","20-29","No function","Digital, Data and Technology","Female","15","15","[c]","[c]"
"In post","2021","20-29","No function","Digital, Data and Technology","Male","20","20","[c]","[c]"
"In post","2021","20-29","No function","Economics","Female","85","85","38740","34330"
"In post","2021","20-29","No function","Economics","Male","140","140","38400","34750"
"In post","2021","20-29","No function","Finance","Female","30","30","[c]","[c]"
"In post","2021","20-29","No function","Finance","Male","25","25","[c]","[c]"
"In post","2021","20-29","No function","Human Resources","Female","10","10","[c]","[c]"
"In post","2021","20-29","No function","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Intelligence Analysis","Female","55","55","28820","26850"
"In post","2021","20-29","No function","Intelligence Analysis","Male","20","20","[c]","[c]"
"In post","2021","20-29","No function","International Trade","Female","225","225","37840","35420"
"In post","2021","20-29","No function","International Trade","Male","235","230","37590","34240"
"In post","2021","20-29","No function","Knowledge and Information Management","Female","70","70","29010","28250"
"In post","2021","20-29","No function","Knowledge and Information Management","Male","40","40","29260","28590"
"In post","2021","20-29","No function","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Operational Delivery","Female","11920","11595","25200","23790"
"In post","2021","20-29","No function","Operational Delivery","Male","8640","8555","25560","24500"
"In post","2021","20-29","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Operational Research","Female","40","40","33220","32660"
"In post","2021","20-29","No function","Operational Research","Male","40","40","31610","28650"
"In post","2021","20-29","No function","Other","Female","295","290","30420","28710"
"In post","2021","20-29","No function","Other","Male","190","190","31760","30270"
"In post","2021","20-29","No function","Planning","Female","10","10","[c]","[c]"
"In post","2021","20-29","No function","Planning","Male","15","15","[c]","[c]"
"In post","2021","20-29","No function","Policy","Female","3400","3380","37860","34020"
"In post","2021","20-29","No function","Policy","Male","2690","2685","38730","34710"
"In post","2021","20-29","No function","Project Delivery","Female","20","20","[c]","[c]"
"In post","2021","20-29","No function","Project Delivery","Male","20","20","[c]","[c]"
"In post","2021","20-29","No function","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Psychology","Female","330","330","27370","27070"
"In post","2021","20-29","No function","Psychology","Male","20","20","[c]","[c]"
"In post","2021","20-29","No function","Science and Engineering","Female","720","710","29000","28650"
"In post","2021","20-29","No function","Science and Engineering","Male","775","765","29300","28650"
"In post","2021","20-29","No function","Security","Female","15","15","[c]","[c]"
"In post","2021","20-29","No function","Security","Male","15","15","[c]","[c]"
"In post","2021","20-29","No function","Social Research","Female","10","10","[c]","[c]"
"In post","2021","20-29","No function","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Tax","Female","1060","1020","26770","20140"
"In post","2021","20-29","No function","Tax","Male","1190","1165","27900","20140"
"In post","2021","20-29","No function","Unknown","Female","1905","1890","30980","29250"
"In post","2021","20-29","No function","Unknown","Male","1615","1610","30890","29250"
"In post","2021","20-29","No function","Veterinarian","Female","5","5","[c]","[c]"
"In post","2021","20-29","No function","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Commercial","Female","95","90","27100","25870"
"In post","2021","20-29","Project Delivery","Commercial","Male","80","80","27960","28920"
"In post","2021","20-29","Project Delivery","Communications","Female","5","5","[c]","[c]"
"In post","2021","20-29","Project Delivery","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Digital, Data and Technology","Female","20","20","[c]","[c]"
"In post","2021","20-29","Project Delivery","Digital, Data and Technology","Male","50","50","32920","35900"
"In post","2021","20-29","Project Delivery","Economics","Female","15","15","[c]","[c]"
"In post","2021","20-29","Project Delivery","Economics","Male","10","10","[c]","[c]"
"In post","2021","20-29","Project Delivery","Finance","Female","40","40","30700","30420"
"In post","2021","20-29","Project Delivery","Finance","Male","40","40","30600","30420"
"In post","2021","20-29","Project Delivery","Human Resources","Female","5","5","[c]","[c]"
"In post","2021","20-29","Project Delivery","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2021","20-29","Project Delivery","Knowledge and Information Management","Male","15","15","[c]","[c]"
"In post","2021","20-29","Project Delivery","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Operational Delivery","Female","165","165","29520","28650"
"In post","2021","20-29","Project Delivery","Operational Delivery","Male","90","90","29820","29270"
"In post","2021","20-29","Project Delivery","Other","Female","195","190","24230","20800"
"In post","2021","20-29","Project Delivery","Other","Male","260","255","25020","23340"
"In post","2021","20-29","Project Delivery","Policy","Female","185","185","39680","38600"
"In post","2021","20-29","Project Delivery","Policy","Male","110","110","40600","38600"
"In post","2021","20-29","Project Delivery","Project Delivery","Female","970","960","32710","31810"
"In post","2021","20-29","Project Delivery","Project Delivery","Male","825","825","32490","31810"
"In post","2021","20-29","Project Delivery","Property","Female","15","15","[c]","[c]"
"In post","2021","20-29","Project Delivery","Property","Male","15","15","[c]","[c]"
"In post","2021","20-29","Project Delivery","Science and Engineering","Female","120","115","28220","27540"
"In post","2021","20-29","Project Delivery","Science and Engineering","Male","760","760","27670","27540"
"In post","2021","20-29","Project Delivery","Security","Female","5","5","[c]","[c]"
"In post","2021","20-29","Project Delivery","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Tax","Female","10","10","[c]","[c]"
"In post","2021","20-29","Project Delivery","Tax","Male","10","10","[c]","[c]"
"In post","2021","20-29","Project Delivery","Unknown","Female","45","45","35550","30980"
"In post","2021","20-29","Project Delivery","Unknown","Male","40","40","41260","36160"
"In post","2021","20-29","Property","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Operational Delivery","Female","135","130","23350","21100"
"In post","2021","20-29","Property","Operational Delivery","Male","85","80","23310","21100"
"In post","2021","20-29","Property","Other","Female","15","15","[c]","[c]"
"In post","2021","20-29","Property","Other","Male","30","30","[c]","[c]"
"In post","2021","20-29","Property","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Property","Female","265","255","27980","26550"
"In post","2021","20-29","Property","Property","Male","310","305","28650","27880"
"In post","2021","20-29","Property","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Unknown","Female","35","35","28390","27810"
"In post","2021","20-29","Property","Unknown","Male","50","50","28170","26530"
"In post","2021","20-29","Security","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Intelligence Analysis","Female","30","30","[c]","[c]"
"In post","2021","20-29","Security","Intelligence Analysis","Male","20","20","[c]","[c]"
"In post","2021","20-29","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Security","Female","270","265","26770","25560"
"In post","2021","20-29","Security","Security","Male","730","730","26310","25680"
"In post","2021","20-29","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Unknown","Female","100","100","28170","26670"
"In post","2021","20-29","Security","Unknown","Male","85","85","28160","26670"
"In post","2021","20-29","Unknown","Commercial","Female","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Communications","Female","40","40","37830","37410"
"In post","2021","20-29","Unknown","Communications","Male","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Digital, Data and Technology","Female","50","50","35640","35070"
"In post","2021","20-29","Unknown","Digital, Data and Technology","Male","130","130","37790","36590"
"In post","2021","20-29","Unknown","Economics","Female","40","40","36670","33860"
"In post","2021","20-29","Unknown","Economics","Male","75","75","36240","35050"
"In post","2021","20-29","Unknown","Finance","Female","30","30","28060","25000"
"In post","2021","20-29","Unknown","Finance","Male","30","30","33540","29110"
"In post","2021","20-29","Unknown","Human Resources","Female","55","55","31180","28850"
"In post","2021","20-29","Unknown","Human Resources","Male","35","35","30120","28850"
"In post","2021","20-29","Unknown","Intelligence Analysis","Female","125","125","29650","28870"
"In post","2021","20-29","Unknown","Intelligence Analysis","Male","185","185","31920","29250"
"In post","2021","20-29","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Legal","Female","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Medicine","Female","115","110","28780","27400"
