"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Office of Gas and Electricity Markets","London","SCS level","Unknown","25","25","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","SEO/HEO","Heterosexual / straight","80","75","37840","37230"
"In post","2021","Office of Gas and Electricity Markets","London","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","SEO/HEO","Unknown","110","105","38470","37580"
"In post","2021","Office of Gas and Electricity Markets","Outside London","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Outside London","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Outside London","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Outside London","EO","Heterosexual / straight","65","65","24300","23450"
"In post","2021","Office of Gas and Electricity Markets","Outside London","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Outside London","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Outside London","EO","Unknown","80","80","24830","24050"
"In post","2021","Office of Gas and Electricity Markets","Outside London","G6/G7","Heterosexual / straight","50","50","55890","54950"
"In post","2021","Office of Gas and Electricity Markets","Outside London","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Outside London","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Outside London","G6/G7","Unknown","70","65","56960","55590"
"In post","2021","Office of Gas and Electricity Markets","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Outside London","SEO/HEO","Heterosexual / straight","75","75","35070","35000"
"In post","2021","Office of Gas and Electricity Markets","Outside London","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Outside London","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Outside London","SEO/HEO","Unknown","85","85","34400","33230"
"In post","2021","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Outside London","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Outside London","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","Heterosexual / straight","55","55","53060","49420"
"In post","2021","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","Unknown","30","30","54490","49550"
"In post","2021","Office of Qualifications and Examinations Regulation","Outside London","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Outside London","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","Heterosexual / straight","80","75","36510","37270"
"In post","2021","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Office of Rail and Road","London","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","London","G6/G7","Heterosexual / straight","45","45","63730","63530"
"In post","2021","Office of Rail and Road","London","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","London","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","London","G6/G7","Unknown","45","45","65110","63890"
"In post","2021","Office of Rail and Road","London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","London","SEO/HEO","Heterosexual / straight","35","35","39870","38530"
"In post","2021","Office of Rail and Road","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","SEO/HEO","Unknown","25","20","[c]","[c]"
"In post","2021","Office of Rail and Road","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Outside London","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Outside London","G6/G7","Heterosexual / straight","35","35","56440","55060"
"In post","2021","Office of Rail and Road","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Outside London","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Outside London","G6/G7","Unknown","30","25","[c]","[c]"
"In post","2021","Office of Rail and Road","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Outside London","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Office of Rail and Road","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Outside London","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Office of the Public Guardian","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Outside London","AA/AO","Heterosexual / straight","615","555","19770","19930"
"In post","2021","Office of the Public Guardian","Outside London","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2021","Office of the Public Guardian","Outside London","AA/AO","Undeclared","75","70","19700","19930"
"In post","2021","Office of the Public Guardian","Outside London","AA/AO","Unknown","140","130","19740","19930"
"In post","2021","Office of the Public Guardian","Outside London","EO","Heterosexual / straight","290","275","22260","22570"
"In post","2021","Office of the Public Guardian","Outside London","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Office of the Public Guardian","Outside London","EO","Undeclared","35","35","22660","22570"
"In post","2021","Office of the Public Guardian","Outside London","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Office of the Public Guardian","Outside London","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Office of the Public Guardian","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Outside London","SEO/HEO","Heterosexual / straight","135","130","28070","26560"
"In post","2021","Office of the Public Guardian","Outside London","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Office of the Public Guardian","Outside London","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Office of the Public Guardian","Outside London","SEO/HEO","Unknown","10","5","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Outside London","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Outside London","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Outside London","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Outside London","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
