"Status","Year","Age","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Mixed","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Business, Energy and Industrial Strategy","Female","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Business, Energy and Industrial Strategy","Male","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Transport","Female","20","15","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Transport","Male","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Female","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
