"Status","Year","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Work and Pensions","G7","LGBO","100","95","54860","54070"
"In post","2021","Department for Work and Pensions","G7","Undeclared","200","190","55940","54070"
"In post","2021","Department for Work and Pensions","G7","Unknown","475","455","53760","53020"
"In post","2021","Department for Work and Pensions","HEO","Heterosexual / straight","5245","4910","33460","32470"
"In post","2021","Department for Work and Pensions","HEO","LGBO","305","290","33350","31990"
"In post","2021","Department for Work and Pensions","HEO","Undeclared","580","550","33560","32580"
"In post","2021","Department for Work and Pensions","HEO","Unknown","1440","1355","33860","33170"
"In post","2021","Department for Work and Pensions","SCS level","Heterosexual / straight","200","195","90460","81310"
"In post","2021","Department for Work and Pensions","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","SCS level","Undeclared","15","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","SCS level","Unknown","55","50","90290","84420"
"In post","2021","Department for Work and Pensions","SEO","Heterosexual / straight","2630","2495","40740","38430"
"In post","2021","Department for Work and Pensions","SEO","LGBO","135","135","39640","38960"
"In post","2021","Department for Work and Pensions","SEO","Undeclared","360","340","43110","40670"
"In post","2021","Department for Work and Pensions","SEO","Unknown","650","615","39870","37990"
"In post","2021","Department of Health and Social Care","AA","Heterosexual / straight","110","95","20050","19150"
"In post","2021","Department of Health and Social Care","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","AA","Unknown","35","30","20670","19720"
"In post","2021","Department of Health and Social Care","AO","Heterosexual / straight","605","540","21480","21570"
"In post","2021","Department of Health and Social Care","AO","LGBO","45","40","21160","20140"
"In post","2021","Department of Health and Social Care","AO","Undeclared","80","70","20830","19630"
"In post","2021","Department of Health and Social Care","AO","Unknown","100","90","22540","22830"
"In post","2021","Department of Health and Social Care","EO","Heterosexual / straight","950","895","26230","26880"
"In post","2021","Department of Health and Social Care","EO","LGBO","70","70","25970","26880"
"In post","2021","Department of Health and Social Care","EO","Undeclared","135","125","26280","26880"
"In post","2021","Department of Health and Social Care","EO","Unknown","420","400","27150","27270"
"In post","2021","Department of Health and Social Care","G6","Heterosexual / straight","560","530","68700","66580"
"In post","2021","Department of Health and Social Care","G6","LGBO","45","45","68760","66560"
"In post","2021","Department of Health and Social Care","G6","Undeclared","110","100","69660","67750"
"In post","2021","Department of Health and Social Care","G6","Unknown","415","400","68710","66230"
"In post","2021","Department of Health and Social Care","G7","Heterosexual / straight","1385","1320","53350","53360"
"In post","2021","Department of Health and Social Care","G7","LGBO","90","85","53850","53360"
"In post","2021","Department of Health and Social Care","G7","Undeclared","185","175","53380","53120"
"In post","2021","Department of Health and Social Care","G7","Unknown","870","845","53350","53360"
"In post","2021","Department of Health and Social Care","HEO","Heterosexual / straight","1330","1255","32010","32330"
"In post","2021","Department of Health and Social Care","HEO","LGBO","100","100","31640","32330"
"In post","2021","Department of Health and Social Care","HEO","Undeclared","180","165","32290","32330"
"In post","2021","Department of Health and Social Care","HEO","Unknown","730","700","32690","32790"
"In post","2021","Department of Health and Social Care","SCS level","Heterosexual / straight","500","450","96870","93000"
"In post","2021","Department of Health and Social Care","SCS level","LGBO","25","25","[c]","[c]"
"In post","2021","Department of Health and Social Care","SCS level","Undeclared","85","70","99930","94530"
"In post","2021","Department of Health and Social Care","SCS level","Unknown","275","260","101810","93000"
"In post","2021","Department of Health and Social Care","SEO","Heterosexual / straight","1370","1275","40120","40450"
"In post","2021","Department of Health and Social Care","SEO","LGBO","90","85","39930","40070"
"In post","2021","Department of Health and Social Care","SEO","Undeclared","210","195","40460","40070"
"In post","2021","Department of Health and Social Care","SEO","Unknown","630","605","40630","40650"
"In post","2021","ESTYN","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","ESTYN","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","ESTYN","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","G6","Heterosexual / straight","55","50","74450","74730"
"In post","2021","ESTYN","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","ESTYN","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","ESTYN","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","EO","Heterosexual / straight","215","205","27130","26750"
"In post","2021","Food Standards Agency","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","EO","Undeclared","35","35","28010","28770"
"In post","2021","Food Standards Agency","EO","Unknown","185","175","27310","26750"
"In post","2021","Food Standards Agency","G6","Heterosexual / straight","35","35","65000","62370"
"In post","2021","Food Standards Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","G7","Heterosexual / straight","120","120","54130","52190"
"In post","2021","Food Standards Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","G7","Undeclared","30","30","[c]","[c]"
"In post","2021","Food Standards Agency","G7","Unknown","20","20","[c]","[c]"
"In post","2021","Food Standards Agency","HEO","Heterosexual / straight","215","210","31830","30810"
"In post","2021","Food Standards Agency","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","Food Standards Agency","HEO","Unknown","45","40","31970","31110"
"In post","2021","Food Standards Agency","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","SEO","Heterosexual / straight","250","245","39480","38420"
"In post","2021","Food Standards Agency","SEO","LGBO","20","20","[c]","[c]"
"In post","2021","Food Standards Agency","SEO","Undeclared","30","25","[c]","[c]"
"In post","2021","Food Standards Agency","SEO","Unknown","30","30","40110","39300"
"In post","2021","Foreign, Commonwealth and Development Office","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","AO","Heterosexual / straight","425","415","25560","24750"
"In post","2021","Foreign, Commonwealth and Development Office","AO","LGBO","30","30","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","AO","Undeclared","35","35","26380","28000"
"In post","2021","Foreign, Commonwealth and Development Office","AO","Unknown","100","100","25390","23520"
"In post","2021","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","740","715","29580","29300"
"In post","2021","Foreign, Commonwealth and Development Office","EO","LGBO","30","30","29770","29300"
"In post","2021","Foreign, Commonwealth and Development Office","EO","Undeclared","65","65","30720","30300"
"In post","2021","Foreign, Commonwealth and Development Office","EO","Unknown","135","130","28400","27860"
"In post","2021","Foreign, Commonwealth and Development Office","G6","Heterosexual / straight","735","720","67980","67510"
"In post","2021","Foreign, Commonwealth and Development Office","G6","LGBO","50","50","67620","67370"
"In post","2021","Foreign, Commonwealth and Development Office","G6","Undeclared","95","90","68080","68060"
"In post","2021","Foreign, Commonwealth and Development Office","G6","Unknown","210","205","65810","65770"
"In post","2021","Foreign, Commonwealth and Development Office","G7","Heterosexual / straight","1410","1365","56120","55990"
"In post","2021","Foreign, Commonwealth and Development Office","G7","LGBO","120","120","55140","55020"
"In post","2021","Foreign, Commonwealth and Development Office","G7","Undeclared","155","150","57400","56590"
"In post","2021","Foreign, Commonwealth and Development Office","G7","Unknown","510","495","53870","54400"
"In post","2021","Foreign, Commonwealth and Development Office","HEO","Heterosexual / straight","1545","1520","35620","34770"
"In post","2021","Foreign, Commonwealth and Development Office","HEO","LGBO","115","115","35540","34770"
"In post","2021","Foreign, Commonwealth and Development Office","HEO","Undeclared","200","200","35870","35700"
"In post","2021","Foreign, Commonwealth and Development Office","HEO","Unknown","340","335","35820","34770"
"In post","2021","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","420","415","86850","78010"
"In post","2021","Foreign, Commonwealth and Development Office","SCS level","LGBO","25","25","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","SCS level","Undeclared","45","45","85310","77060"
