"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","G7","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","HEO","Female","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","HEO","Male","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","SEO","Female","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","SEO","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Office","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","G6","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Office","London","G6","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Office","London","G7","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Office","London","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","HEO","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Office","London","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","HEO","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","AO","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","EO","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","EO","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","G6","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","G7","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","G7","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","HEO","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","HEO","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","SEO","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","AO","Female","75","70","24440","24490"
"In post","2021","Cabinet Office (excl. agencies)","London","AO","Male","65","65","24500","24490"
"In post","2021","Cabinet Office (excl. agencies)","London","EO","Female","355","345","27970","27500"
"In post","2021","Cabinet Office (excl. agencies)","London","EO","Male","245","245","27950","27500"
"In post","2021","Cabinet Office (excl. agencies)","London","G6","Female","335","330","69020","66440"
"In post","2021","Cabinet Office (excl. agencies)","London","G6","Male","305","300","70610","67930"
"In post","2021","Cabinet Office (excl. agencies)","London","G7","Female","840","815","55770","54700"
"In post","2021","Cabinet Office (excl. agencies)","London","G7","Male","885","880","56450","54700"
"In post","2021","Cabinet Office (excl. agencies)","London","HEO","Female","1220","1210","32170","32000"
"In post","2021","Cabinet Office (excl. agencies)","London","HEO","Male","910","910","32730","33250"
"In post","2021","Cabinet Office (excl. agencies)","London","SCS level","Female","330","315","88620","77430"
"In post","2021","Cabinet Office (excl. agencies)","London","SCS level","Male","430","430","99240","90640"
"In post","2021","Cabinet Office (excl. agencies)","London","SEO","Female","295","290","41430","40600"
"In post","2021","Cabinet Office (excl. agencies)","London","SEO","Male","205","205","41350","40600"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","AO","Female","90","75","20800","20800"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","AO","Male","65","60","20800","20800"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","EO","Female","70","60","24910","23850"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","EO","Male","25","25","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","G6","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","G7","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","G7","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","HEO","Female","60","60","31750","32000"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","HEO","Male","35","35","31720","32000"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","SEO","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","SEO","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","AO","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","AO","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","EO","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","G6","Female","30","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","G6","Male","25","25","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","G7","Female","65","65","51450","50230"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","G7","Male","65","65","51900","50980"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","HEO","Female","65","60","30630","31990"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","HEO","Male","60","60","31210","32000"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","SCS level","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","SEO","Female","50","45","37870","37300"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","SEO","Male","25","25","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","G6","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","G7","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","G7","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","HEO","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","HEO","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","AO","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","AO","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","EO","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","EO","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","G6","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","G6","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","G7","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","G7","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","HEO","Female","45","45","33220","33300"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","HEO","Male","45","40","32670","33300"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","SEO","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","EO","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","G6","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","G6","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","G7","Female","15","15","[c]","[c]"
