"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Department for International Trade","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","G7","Heterosexual / straight","50","50","52220","51970"
"In post","2021","Asian","Department for International Trade","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","HEO","Heterosexual / straight","45","45","31920","32120"
"In post","2021","Asian","Department for International Trade","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","SEO","Heterosexual / straight","45","45","38370","38540"
"In post","2021","Asian","Department for International Trade","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Department for Transport","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","AO","Heterosexual / straight","55","50","23530","21590"
"In post","2021","Asian","Department for Transport","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","AO","Undeclared","10","5","[c]","[c]"
"In post","2021","Asian","Department for Transport","AO","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Department for Transport","EO","Heterosexual / straight","90","90","28920","30120"
"In post","2021","Asian","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","EO","Undeclared","20","15","[c]","[c]"
"In post","2021","Asian","Department for Transport","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Department for Transport","G6","Heterosexual / straight","30","30","69800","66230"
"In post","2021","Asian","Department for Transport","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","G7","Heterosexual / straight","75","70","57390","54760"
"In post","2021","Asian","Department for Transport","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Asian","Department for Transport","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","HEO","Heterosexual / straight","95","95","34550","34930"
"In post","2021","Asian","Department for Transport","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","SEO","Heterosexual / straight","90","85","45810","43360"
"In post","2021","Asian","Department for Transport","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","AA","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","AA","Unknown","10","5","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","AO","Heterosexual / straight","1460","1265","21750","21010"
"In post","2021","Asian","Department for Work and Pensions","AO","LGBO","40","35","22100","21010"
"In post","2021","Asian","Department for Work and Pensions","AO","Undeclared","165","135","22090","21010"
"In post","2021","Asian","Department for Work and Pensions","AO","Unknown","545","420","21810","21010"
"In post","2021","Asian","Department for Work and Pensions","EO","Heterosexual / straight","3490","3275","29020","27570"
"In post","2021","Asian","Department for Work and Pensions","EO","LGBO","70","65","29170","29290"
"In post","2021","Asian","Department for Work and Pensions","EO","Undeclared","220","195","29140","28240"
"In post","2021","Asian","Department for Work and Pensions","EO","Unknown","725","625","28880","27570"
"In post","2021","Asian","Department for Work and Pensions","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","G7","Heterosexual / straight","70","70","54240","54070"
"In post","2021","Asian","Department for Work and Pensions","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","G7","Unknown","15","15","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","HEO","Heterosexual / straight","280","270","35010","35970"
"In post","2021","Asian","Department for Work and Pensions","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","HEO","Unknown","65","65","35110","35330"
"In post","2021","Asian","Department for Work and Pensions","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","SEO","Heterosexual / straight","130","125","43650","39970"
"In post","2021","Asian","Department for Work and Pensions","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","SEO","Unknown","20","20","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","AA","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","AO","Heterosexual / straight","100","90","22160","22830"
"In post","2021","Asian","Department of Health and Social Care","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","AO","Undeclared","10","5","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","AO","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","EO","Heterosexual / straight","170","160","26760","27150"
"In post","2021","Asian","Department of Health and Social Care","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","EO","Unknown","25","25","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","G6","Heterosexual / straight","35","35","67960","66780"
"In post","2021","Asian","Department of Health and Social Care","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","G6","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","G7","Heterosexual / straight","115","115","54360","53620"
"In post","2021","Asian","Department of Health and Social Care","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","G7","Unknown","30","30","53680","53620"
"In post","2021","Asian","Department of Health and Social Care","HEO","Heterosexual / straight","215","210","32420","32790"
"In post","2021","Asian","Department of Health and Social Care","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","HEO","Unknown","35","35","33770","33100"
"In post","2021","Asian","Department of Health and Social Care","SCS level","Heterosexual / straight","65","60","99550","98400"
"In post","2021","Asian","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","SCS level","Unknown","25","20","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","SEO","Heterosexual / straight","150","145","40440","40470"
"In post","2021","Asian","Department of Health and Social Care","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","SEO","Undeclared","20","20","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","SEO","Unknown","35","35","42140","41330"
"In post","2021","Asian","ESTYN","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
