"Status","Year","Age","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Chinese","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Analysis","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Debt","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Debt","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Debt","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Debt","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Legal","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Legal","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","No function","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","No function","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","No function","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","No function","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","No function","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","No function","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","No function","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","No function","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Security","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Security","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Analysis","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Debt","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Debt","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Debt","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Debt","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Legal","London","[c]","[c]","[c]","[c]"
