"Status","Year","Ethnicity","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Mixed","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Outside London","SEO","Female","210","200","40630","39220"
"In post","2021","Mixed","Outside London","SEO","Male","210","205","41330","39710"
"In post","2021","Mixed","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Outside London","Unknown","Female","200","185","30060","30210"
"In post","2021","Mixed","Outside London","Unknown","Male","80","80","30910","30210"
"In post","2021","Mixed","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","EO","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","G6","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","G7","Female","10","10","[c]","[c]"
"In post","2021","Mixed","Overseas","G7","Male","25","25","[c]","[c]"
"In post","2021","Mixed","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","HEO","Female","20","20","[c]","[c]"
"In post","2021","Mixed","Overseas","HEO","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","SEO","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Overseas","SEO","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","EO","Female","10","10","[c]","[c]"
"In post","2021","Mixed","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","AA","Female","10","10","[c]","[c]"
"In post","2021","Other ethnicity","London","AA","Male","15","15","[c]","[c]"
"In post","2021","Other ethnicity","London","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","AO","Female","95","80","24860","24670"
"In post","2021","Other ethnicity","London","AO","Male","60","60","27720","25630"
"In post","2021","Other ethnicity","London","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","EO","Female","225","210","29870","30330"
"In post","2021","Other ethnicity","London","EO","Male","110","110","29820","30270"
"In post","2021","Other ethnicity","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","G6","Female","50","45","68510","66930"
"In post","2021","Other ethnicity","London","G6","Male","45","45","71600","68720"
"In post","2021","Other ethnicity","London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","G7","Female","115","105","56650","54730"
"In post","2021","Other ethnicity","London","G7","Male","95","90","56850","54760"
"In post","2021","Other ethnicity","London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","HEO","Female","140","135","35470","35060"
"In post","2021","Other ethnicity","London","HEO","Male","90","85","35480","35200"
"In post","2021","Other ethnicity","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","SCS level","Female","25","20","[c]","[c]"
"In post","2021","Other ethnicity","London","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Other ethnicity","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","SEO","Female","85","85","43010","41980"
"In post","2021","Other ethnicity","London","SEO","Male","65","65","42180","41330"
"In post","2021","Other ethnicity","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Unknown","Female","20","20","[c]","[c]"
"In post","2021","Other ethnicity","London","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Other ethnicity","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","AA","Female","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","AA","Male","35","30","20070","20070"
"In post","2021","Other ethnicity","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","AO","Female","190","165","21650","21010"
"In post","2021","Other ethnicity","Outside London","AO","Male","155","150","24580","21340"
"In post","2021","Other ethnicity","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","EO","Female","200","185","27160","27570"
"In post","2021","Other ethnicity","Outside London","EO","Male","190","180","27470","27550"
"In post","2021","Other ethnicity","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","G6","Female","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","G6","Male","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","G7","Female","35","30","54160","52580"
"In post","2021","Other ethnicity","Outside London","G7","Male","70","65","55170","52990"
"In post","2021","Other ethnicity","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","HEO","Female","90","85","32190","31990"
"In post","2021","Other ethnicity","Outside London","HEO","Male","80","80","33520","32960"
"In post","2021","Other ethnicity","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","SEO","Female","65","60","43020","39850"
"In post","2021","Other ethnicity","Outside London","SEO","Male","80","80","43900","40770"
"In post","2021","Other ethnicity","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","Unknown","Female","30","30","27550","24020"
"In post","2021","Other ethnicity","Outside London","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","G7","Male","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","HEO","Male","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","London","AA","Female","30","25","[c]","[c]"
"In post","2021","Undeclared","London","AA","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","London","AO","Female","305","270","24630","25110"
"In post","2021","Undeclared","London","AO","Male","215","205","26010","25110"
"In post","2021","Undeclared","London","EO","Female","650","590","30150","30410"
"In post","2021","Undeclared","London","EO","Male","540","520","30350","30710"
"In post","2021","Undeclared","London","G6","Female","115","110","69170","67420"
"In post","2021","Undeclared","London","G6","Male","230","225","70110","69010"
"In post","2021","Undeclared","London","G7","Female","320","305","57180","56810"
"In post","2021","Undeclared","London","G7","Male","540","530","57730","57680"
"In post","2021","Undeclared","London","HEO","Female","375","355","35970","36160"
"In post","2021","Undeclared","London","HEO","Male","485","470","36630","36280"
"In post","2021","Undeclared","London","SCS level","Female","40","40","89020","81430"
"In post","2021","Undeclared","London","SCS level","Male","80","75","90610","82190"
"In post","2021","Undeclared","London","SEO","Female","255","245","42670","42100"
"In post","2021","Undeclared","London","SEO","Male","380","370","43550","43030"
"In post","2021","Undeclared","London","Unknown","Female","50","50","34860","34100"
"In post","2021","Undeclared","London","Unknown","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Outside London","AA","Female","125","105","19310","19560"
"In post","2021","Undeclared","Outside London","AA","Male","270","255","19420","19560"
"In post","2021","Undeclared","Outside London","AO","Female","1920","1580","21420","21010"
"In post","2021","Undeclared","Outside London","AO","Male","2125","2020","23590","21430"
"In post","2021","Undeclared","Outside London","EO","Female","2060","1800","27380","27570"
"In post","2021","Undeclared","Outside London","EO","Male","2575","2430","28100","27570"
"In post","2021","Undeclared","Outside London","G6","Female","105","95","67240","64670"
"In post","2021","Undeclared","Outside London","G6","Male","230","220","68580","66440"
"In post","2021","Undeclared","Outside London","G7","Female","375","355","53600","52580"
