"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of the Public Guardian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of the Public Guardian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of the Public Guardian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of the Scottish Charity Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning Inspectorate","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Public Health England","AA/AO","35","[c]","21400","21570"
"Leaver CS","2021","Asian","Public Health England","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Public Health England","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Public Health England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Public Health England","SEO/HEO","40","[c]","36640","37340"
"Leaver CS","2021","Asian","Queen Elizabeth II Centre","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Queen Elizabeth II Centre","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Registers of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Registers of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Revenue Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Revenue Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Rural Payments Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Rural Payments Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Rural Payments Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Fiscal Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Forestry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Forestry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Forestry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Housing Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Prison Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Prison Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Prison Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Prison Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Public Pensions Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Public Pensions Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Public Pensions Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Public Pensions Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Serious Fraud Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Serious Fraud Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Serious Fraud Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Serious Fraud Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Social Security Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Social Security Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Social Security Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Standards and Testing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Student Awards Agency for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Student Awards Agency for Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Student Awards Agency for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Transport Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Transport Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Transport Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Transport Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Hydrographic Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Hydrographic Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Hydrographic Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Hydrographic Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Intellectual Property Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Intellectual Property Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Intellectual Property Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Intellectual Property Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Space Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Space Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Space Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Valuation Office Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Valuation Office Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Valuation Office Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Vehicle Certification Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Vehicle Certification Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Vehicle Certification Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Veterinary Medicines Directorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Veterinary Medicines Directorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Veterinary Medicines Directorate","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Revenue Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Revenue Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wilton Park","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wilton Park","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wilton Park","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wilton Park","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wilton Park","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Accountant in Bankruptcy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Accountant in Bankruptcy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Accountant in Bankruptcy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Advisory, Conciliation and Arbitration Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Advisory, Conciliation and Arbitration Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Animal and Plant Health Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Animal and Plant Health Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Animal and Plant Health Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Animal and Plant Health Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Companies House","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Companies House","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Companies House","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Companies House","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Criminal Injuries Compensation Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Criminal Injuries Compensation Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Criminal Injuries Compensation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Commercial Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Commercial Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Commercial Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Commercial Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Office and Procurator Fiscal Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Office and Procurator Fiscal Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Office and Procurator Fiscal Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Office and Procurator Fiscal Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Prosecution Service","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Prosecution Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Prosecution Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Prosecution Service Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt Management Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt Management Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Defence Electronics and Components Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Defence Electronics and Components Agency","EO","[c]","[c]","[c]","[c]"
