"Status","Year","Region_ITL1","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","York","Male","40","[c]","35150","30810"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","Sheffield","Female","80","[c]","34110","31090"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","Sheffield","Male","60","[c]","35440","32520"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Bradford","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Bradford","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Leeds","Female","145","[c]","32910","27570"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Leeds","Male","120","[c]","34830","31860"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Wakefield","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Wakefield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","Female","90","[c]","24690","27570"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","Male","50","[c]","27730","27570"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","Female","35","[c]","26360","27570"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","75","[c]","24370","24120"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","40","[c]","23750","22850"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","Female","460","[c]","27620","25560"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","Male","385","[c]","29090","25560"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","75","[c]","25140","26370"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","Female","220","[c]","23910","22350"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","Male","185","[c]","24280","22350"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","110","[c]","24680","22370"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","85","[c]","26250","22850"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","75","[c]","27030","27570"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","35","[c]","27610","27570"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","100","[c]","23010","22850"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","70","[c]","23500","22850"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Lincolnshire","Female","135","[c]","26110","25000"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Lincolnshire","Male","150","[c]","27460","26350"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Bedford","Female","100","[c]","24210","25170"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Bedford","Male","60","[c]","27450","27570"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Hertfordshire","Female","310","[c]","27860","29290"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Hertfordshire","Male","195","[c]","28910","29290"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Luton","Female","70","[c]","23600","22920"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Luton","Male","55","[c]","25400","27570"
"New entrant CS","2021","East of England","East Anglia","Breckland and South Norfolk","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","East of England","East Anglia","Breckland and South Norfolk","Male","40","[c]","24120","22850"
"New entrant CS","2021","East of England","East Anglia","Cambridgeshire CC","Female","210","[c]","28680","26510"
"New entrant CS","2021","East of England","East Anglia","Cambridgeshire CC","Male","170","[c]","31790","27570"
"New entrant CS","2021","East of England","East Anglia","North and West Norfolk","Female","40","[c]","25000","23690"
"New entrant CS","2021","East of England","East Anglia","North and West Norfolk","Male","50","[c]","25110","25000"
"New entrant CS","2021","East of England","East Anglia","Norwich and East Norfolk","Female","135","[c]","24890","23750"
"New entrant CS","2021","East of England","East Anglia","Norwich and East Norfolk","Male","100","[c]","27400","23750"
"New entrant CS","2021","East of England","East Anglia","Peterborough","Female","90","[c]","26140","27570"
"New entrant CS","2021","East of England","East Anglia","Peterborough","Male","60","[c]","26120","27570"
"New entrant CS","2021","East of England","East Anglia","Suffolk","Female","265","[c]","24620","24440"
"New entrant CS","2021","East of England","East Anglia","Suffolk","Male","230","[c]","25920","27570"
"New entrant CS","2021","East of England","Essex","Essex Haven Gateway","Female","70","[c]","28830","29290"
"New entrant CS","2021","East of England","Essex","Essex Haven Gateway","Male","55","[c]","29340","29290"
"New entrant CS","2021","East of England","Essex","Essex Thames Gateway","Female","120","[c]","26030","24180"
"New entrant CS","2021","East of England","Essex","Essex Thames Gateway","Male","45","[c]","25710","24180"
"New entrant CS","2021","East of England","Essex","Heart of Essex","Female","145","[c]","27330","28030"
"New entrant CS","2021","East of England","Essex","Heart of Essex","Male","80","[c]","28230","26550"
"New entrant CS","2021","East of England","Essex","Southend-on-Sea","Female","70","[c]","28420","29290"
"New entrant CS","2021","East of England","Essex","Southend-on-Sea","Male","55","[c]","29900","29290"
"New entrant CS","2021","East of England","Essex","Thurrock","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Essex","Thurrock","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Essex","West Essex","Female","65","[c]","28490","29290"
"New entrant CS","2021","East of England","Essex","West Essex","Male","40","[c]","29120","29290"
"New entrant CS","2021","London","Inner London - East","Hackney and Newham","Female","225","[c]","29840","31060"
"New entrant CS","2021","London","Inner London - East","Hackney and Newham","Male","145","[c]","29930","31060"
"New entrant CS","2021","London","Inner London - East","Haringey and Islington","Female","265","[c]","28070","30850"
"New entrant CS","2021","London","Inner London - East","Haringey and Islington","Male","155","[c]","28480","31060"
"New entrant CS","2021","London","Inner London - East","Lambeth","Female","810","[c]","36120","32260"
"New entrant CS","2021","London","Inner London - East","Lambeth","Male","450","[c]","38920","32330"
"New entrant CS","2021","London","Inner London - East","Lewisham and Southwark","Female","200","[c]","30600","31060"
"New entrant CS","2021","London","Inner London - East","Lewisham and Southwark","Male","105","[c]","31970","31060"
"New entrant CS","2021","London","Inner London - East","Tower Hamlets","Female","500","[c]","37990","32960"
"New entrant CS","2021","London","Inner London - East","Tower Hamlets","Male","470","[c]","41610","36100"
"New entrant CS","2021","London","Inner London - East","Tower Hamlets","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","London","Inner London - West","Camden and City of London","Female","195","[c]","29120","23140"
"New entrant CS","2021","London","Inner London - West","Camden and City of London","Male","145","[c]","32860","26410"
"New entrant CS","2021","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","120","[c]","28970","31060"
"New entrant CS","2021","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","85","[c]","29820","31060"
"New entrant CS","2021","London","Inner London - West","Wandsworth","Female","90","[c]","28030","30220"
"New entrant CS","2021","London","Inner London - West","Wandsworth","Male","85","[c]","28570","30220"
"New entrant CS","2021","London","Inner London - West","Westminster","Female","4235","[c]","37130","32790"
"New entrant CS","2021","London","Inner London - West","Westminster","Male","3360","[c]","39960","34000"
"New entrant CS","2021","London","Inner London - West","Westminster","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","London","Outer London - East and North East","Barking & Dagenham and Havering","Female","95","[c]","29400","31060"
"New entrant CS","2021","London","Outer London - East and North East","Barking & Dagenham and Havering","Male","75","[c]","29640","31060"
"New entrant CS","2021","London","Outer London - East and North East","Bexley and Greenwich","Female","190","[c]","29020","31060"
"New entrant CS","2021","London","Outer London - East and North East","Bexley and Greenwich","Male","140","[c]","28630","30150"
"New entrant CS","2021","London","Outer London - East and North East","Enfield","Female","90","[c]","29890","31060"
"New entrant CS","2021","London","Outer London - East and North East","Enfield","Male","45","[c]","30420","31060"
"New entrant CS","2021","London","Outer London - East and North East","Redbridge and Waltham Forest","Female","200","[c]","28390","31060"
"New entrant CS","2021","London","Outer London - East and North East","Redbridge and Waltham Forest","Male","95","[c]","28750","31060"
"New entrant CS","2021","London","Outer London - South","Bromley","Female","75","[c]","28150","31060"
"New entrant CS","2021","London","Outer London - South","Bromley","Male","35","[c]","27750","31060"
"New entrant CS","2021","London","Outer London - South","Croydon","Female","390","[c]","33320","29570"
"New entrant CS","2021","London","Outer London - South","Croydon","Male","365","[c]","36190","31060"
"New entrant CS","2021","London","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","130","[c]","29650","31060"
"New entrant CS","2021","London","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","80","[c]","30120","31060"
"New entrant CS","2021","London","Outer London - West and North West","Barnet","Female","260","[c]","32140","31060"
"New entrant CS","2021","London","Outer London - West and North West","Barnet","Male","130","[c]","33840","31060"
"New entrant CS","2021","London","Outer London - West and North West","Brent","Female","95","[c]","29010","31060"
"New entrant CS","2021","London","Outer London - West and North West","Brent","Male","60","[c]","30040","31060"
"New entrant CS","2021","London","Outer London - West and North West","Ealing","Female","100","[c]","30310","31060"
"New entrant CS","2021","London","Outer London - West and North West","Ealing","Male","60","[c]","30190","31060"
"New entrant CS","2021","London","Outer London - West and North West","Harrow and Hillingdon","Female","210","[c]","29380","31060"
"New entrant CS","2021","London","Outer London - West and North West","Harrow and Hillingdon","Male","155","[c]","29310","28660"
"New entrant CS","2021","London","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","210","[c]","28600","30720"
"New entrant CS","2021","London","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","155","[c]","29690","30720"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Northumberland","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Northumberland","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Sunderland","Female","225","[c]","24440","25560"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Sunderland","Male","115","[c]","24840","25560"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Tyneside","Female","1090","[c]","24690","21010"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Tyneside","Male","1090","[c]","25070","21010"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Darlington","Female","45","[c]","28290","25280"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Darlington","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Darlington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Durham CC","Female","240","[c]","22690","21010"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Durham CC","Male","165","[c]","23530","22350"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Female","60","[c]","23390","22850"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Male","60","[c]","23120","22850"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","South Teesside","Female","60","[c]","22920","21010"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","South Teesside","Male","55","[c]","21640","21010"
"New entrant CS","2021","North West (England)","Cheshire","Cheshire East","Female","50","[c]","27050","22850"
"New entrant CS","2021","North West (England)","Cheshire","Cheshire East","Male","40","[c]","24530","22850"
"New entrant CS","2021","North West (England)","Cheshire","Cheshire West and Chester","Female","65","[c]","22450","21010"
"New entrant CS","2021","North West (England)","Cheshire","Cheshire West and Chester","Male","65","[c]","22180","21010"
"New entrant CS","2021","North West (England)","Cheshire","Warrington","Female","245","[c]","28750","27570"
"New entrant CS","2021","North West (England)","Cheshire","Warrington","Male","205","[c]","31020","28200"
"New entrant CS","2021","North West (England)","Cumbria","East Cumbria","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cumbria","East Cumbria","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cumbria","West Cumbria","Female","30","[c]","26150","23540"
"New entrant CS","2021","North West (England)","Cumbria","West Cumbria","Male","55","[c]","31220","27000"
"New entrant CS","2021","North West (England)","Greater Manchester","Greater Manchester North East","Female","150","[c]","26500","27570"
"New entrant CS","2021","North West (England)","Greater Manchester","Greater Manchester North East","Male","95","[c]","26160","27570"
"New entrant CS","2021","North West (England)","Greater Manchester","Greater Manchester North West","Female","105","[c]","23210","21010"
"New entrant CS","2021","North West (England)","Greater Manchester","Greater Manchester North West","Male","85","[c]","23450","21010"
"New entrant CS","2021","North West (England)","Greater Manchester","Greater Manchester South East","Female","125","[c]","22770","21010"
"New entrant CS","2021","North West (England)","Greater Manchester","Greater Manchester South East","Male","105","[c]","22710","21010"
"New entrant CS","2021","North West (England)","Greater Manchester","Greater Manchester South West","Female","375","[c]","24810","21010"
"New entrant CS","2021","North West (England)","Greater Manchester","Greater Manchester South West","Male","415","[c]","28060","25560"
"New entrant CS","2021","North West (England)","Greater Manchester","Manchester","Female","650","[c]","29970","27570"
"New entrant CS","2021","North West (England)","Greater Manchester","Manchester","Male","565","[c]","31970","27570"
"New entrant CS","2021","North West (England)","Greater Manchester","Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Lancashire","Blackburn with Darwen","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Lancashire","Blackburn with Darwen","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Lancashire","Blackpool","Female","330","[c]","22690","21010"
"New entrant CS","2021","North West (England)","Lancashire","Blackpool","Male","360","[c]","23290","21010"
"New entrant CS","2021","North West (England)","Lancashire","Chorley and West Lancashire","Female","55","[c]","25790","24240"
"New entrant CS","2021","North West (England)","Lancashire","Chorley and West Lancashire","Male","55","[c]","24870","22850"
"New entrant CS","2021","North West (England)","Lancashire","East Lancashire","Female","35","[c]","23570","24520"
"New entrant CS","2021","North West (England)","Lancashire","East Lancashire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Lancashire","Lancaster and Wyre","Female","90","[c]","23670","21010"
"New entrant CS","2021","North West (England)","Lancashire","Lancaster and Wyre","Male","80","[c]","22280","21010"
"New entrant CS","2021","North West (England)","Lancashire","Mid Lancashire","Female","150","[c]","24300","22350"
"New entrant CS","2021","North West (England)","Lancashire","Mid Lancashire","Male","100","[c]","24720","21010"
"New entrant CS","2021","North West (England)","Merseyside","East Merseyside","Female","85","[c]","26950","27570"
"New entrant CS","2021","North West (England)","Merseyside","East Merseyside","Male","50","[c]","26780","27570"
"New entrant CS","2021","North West (England)","Merseyside","Liverpool","Female","340","[c]","24940","21430"
"New entrant CS","2021","North West (England)","Merseyside","Liverpool","Male","250","[c]","28450","22850"
"New entrant CS","2021","North West (England)","Merseyside","Sefton","Female","200","[c]","25850","24500"
"New entrant CS","2021","North West (England)","Merseyside","Sefton","Male","175","[c]","27390","24880"
"New entrant CS","2021","North West (England)","Merseyside","Wirral","Female","75","[c]","23300","22350"
"New entrant CS","2021","North West (England)","Merseyside","Wirral","Male","65","[c]","23420","22350"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Antrim and Newtownabbey","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Antrim and Newtownabbey","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Ards and North Down","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Belfast","Female","145","[c]","24730","20140"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Belfast","Male","170","[c]","23700","20140"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Overseas","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Overseas","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Eastern Scotland","Angus and Dundee City","Female","85","[c]","25680","23340"
"New entrant CS","2021","Scotland","Eastern Scotland","Angus and Dundee City","Male","60","[c]","24630","21010"
"New entrant CS","2021","Scotland","Eastern Scotland","City of Edinburgh","Female","850","[c]","30690","27570"
"New entrant CS","2021","Scotland","Eastern Scotland","City of Edinburgh","Male","655","[c]","30430","26160"
"New entrant CS","2021","Scotland","Eastern Scotland","Clackmannanshire and Fife","Female","40","[c]","24280","21010"
"New entrant CS","2021","Scotland","Eastern Scotland","Clackmannanshire and Fife","Male","50","[c]","27760","27450"
"New entrant CS","2021","Scotland","Eastern Scotland","East Lothian and Midlothian","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Eastern Scotland","East Lothian and Midlothian","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Eastern Scotland","Falkirk","Female","90","[c]","22270","21010"
"New entrant CS","2021","Scotland","Eastern Scotland","Falkirk","Male","65","[c]","22660","21010"
"New entrant CS","2021","Scotland","Eastern Scotland","Perth and Kinross and Stirling","Female","60","[c]","26040","27570"
"New entrant CS","2021","Scotland","Eastern Scotland","Perth and Kinross and Stirling","Male","55","[c]","25870","24920"
"New entrant CS","2021","Scotland","Eastern Scotland","West Lothian","Female","35","[c]","22920","21010"
"New entrant CS","2021","Scotland","Eastern Scotland","West Lothian","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","70","[c]","25710","23310"
"New entrant CS","2021","Scotland","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","60","[c]","25480","20860"
"New entrant CS","2021","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","Na h-Eileanan Siar","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","Shetland Islands","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","Shetland Islands","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","100","[c]","27510","26750"
"New entrant CS","2021","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","90","[c]","28560","27570"
"New entrant CS","2021","Scotland","Southern Scotland","Dumfries and Galloway","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","Dumfries and Galloway","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","Male","45","[c]","23210","23230"
"New entrant CS","2021","Scotland","Southern Scotland","Scottish Borders","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","Scottish Borders","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","South Ayrshire","Female","50","[c]","26690","27570"
"New entrant CS","2021","Scotland","Southern Scotland","South Ayrshire","Male","30","[c]","26310","27570"
"New entrant CS","2021","Scotland","Southern Scotland","South Lanarkshire","Female","135","[c]","21610","20140"
"New entrant CS","2021","Scotland","Southern Scotland","South Lanarkshire","Male","100","[c]","21020","20140"
"New entrant CS","2021","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","50","[c]","25960","26350"
"New entrant CS","2021","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","95","[c]","27000","23540"
"New entrant CS","2021","Scotland","West Central Scotland","Glasgow City","Female","675","[c]","27040","24250"
"New entrant CS","2021","Scotland","West Central Scotland","Glasgow City","Male","520","[c]","28050","23450"
"New entrant CS","2021","Scotland","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Female","35","[c]","24900","21430"
"New entrant CS","2021","Scotland","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Male","30","[c]","31190","27570"
"New entrant CS","2021","Scotland","West Central Scotland","North Lanarkshire","Female","70","[c]","24500","20760"
"New entrant CS","2021","Scotland","West Central Scotland","North Lanarkshire","Male","55","[c]","22520","20140"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","235","[c]","28670","29290"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","245","[c]","32010","29290"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Female","165","[c]","27750","27570"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Male","95","[c]","30930","27570"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","80","[c]","25010","27570"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","75","[c]","25330","26350"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Female","205","[c]","28000","26670"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Male","165","[c]","27630","27570"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Central Hampshire","Female","200","[c]","27890","26350"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Central Hampshire","Male","180","[c]","30010","27570"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Isle of Wight","Female","50","[c]","24240","24120"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Isle of Wight","Male","40","[c]","24380","24120"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","North Hampshire","Female","110","[c]","26930","26350"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","North Hampshire","Male","50","[c]","31140","27570"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Portsmouth","Female","215","[c]","27260","24890"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Portsmouth","Male","225","[c]","29100","25920"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","South Hampshire","Female","310","[c]","28770","27570"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","South Hampshire","Male","260","[c]","29340","29540"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","South Hampshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Southampton","Female","110","[c]","27730","27570"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Southampton","Male","110","[c]","32790","27570"
"New entrant CS","2021","South East (England)","Kent","East Kent","Female","270","[c]","25950","24880"
"New entrant CS","2021","South East (England)","Kent","East Kent","Male","240","[c]","26000","24880"
"New entrant CS","2021","South East (England)","Kent","Kent Thames Gateway","Female","150","[c]","26120","27850"
"New entrant CS","2021","South East (England)","Kent","Kent Thames Gateway","Male","125","[c]","27480","27850"
"New entrant CS","2021","South East (England)","Kent","Medway","Female","105","[c]","27200","29290"
"New entrant CS","2021","South East (England)","Kent","Medway","Male","70","[c]","26080","25850"
"New entrant CS","2021","South East (England)","Kent","Mid Kent","Female","85","[c]","29220","29290"
"New entrant CS","2021","South East (England)","Kent","Mid Kent","Male","55","[c]","27680","29290"
"New entrant CS","2021","South East (England)","Kent","West Kent","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Kent","West Kent","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Brighton and Hove","Female","95","[c]","25670","27570"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Brighton and Hove","Male","55","[c]","26040","27570"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","East Surrey","Female","95","[c]","27970","29290"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","East Surrey","Male","65","[c]","28470","29290"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","East Sussex CC","Female","190","[c]","23990","21590"
