"Status","Year","Age","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Declared non-disabled","White","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","White","Tax","45","40","20520","20140"
"In post","2021","16-19","Declared non-disabled","White","Unknown","190","190","21980","21010"
"In post","2021","16-19","Undeclared","Asian","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Property","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Security","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Tax","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Property","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Security","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Tax","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Property","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Security","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Tax","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Tax","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Undeclared","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","Other","5","5","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Operational Delivery","5","5","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Property","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Security","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Tax","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Property","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Security","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Tax","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Property","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Security","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Tax","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Property","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
