"Status","Year","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","International Trade","West Yorkshire","30","30","39250","38630"
"In post","2021","Knowledge and Information Management","Bedfordshire and Hertfordshire","20","20","34160","33870"
"In post","2021","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","90","90","36440","33910"
"In post","2021","Knowledge and Information Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Derbyshire and Nottinghamshire","60","55","37120","36340"
"In post","2021","Knowledge and Information Management","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Dorset and Somerset","50","45","30160","26740"
"In post","2021","Knowledge and Information Management","East Anglia","135","125","36090","33300"
"In post","2021","Knowledge and Information Management","East Wales","120","115","33850","30150"
"In post","2021","Knowledge and Information Management","Eastern Scotland","25","25","33070","29040"
"In post","2021","Knowledge and Information Management","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","480","465","36800","33980"
"In post","2021","Knowledge and Information Management","Greater Manchester","60","55","32130","29200"
"In post","2021","Knowledge and Information Management","Hampshire and Isle of Wight","145","140","30970","29200"
"In post","2021","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Inner London - East","205","190","43970","41170"
"In post","2021","Knowledge and Information Management","Inner London - West","390","380","42250","37910"
"In post","2021","Knowledge and Information Management","Lancashire","10","10","[c]","[c]"
"In post","2021","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Lincolnshire","15","15","30030","26670"
"In post","2021","Knowledge and Information Management","Merseyside","60","55","37680","37450"
"In post","2021","Knowledge and Information Management","North Yorkshire","40","35","42190","38130"
"In post","2021","Knowledge and Information Management","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","Northumberland and Tyne and Wear","30","30","35760","32860"
"In post","2021","Knowledge and Information Management","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Outer London - South","40","35","37860","35130"
"In post","2021","Knowledge and Information Management","Outer London - West and North West","110","105","35170","31150"
"In post","2021","Knowledge and Information Management","Overseas","5","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","Shropshire and Staffordshire","45","45","28830","26350"
"In post","2021","Knowledge and Information Management","South Yorkshire","30","30","30840","28990"
"In post","2021","Knowledge and Information Management","Southern Scotland","5","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","Surrey, East and West Sussex","25","20","32140","29050"
"In post","2021","Knowledge and Information Management","Unknown","5","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","West Central Scotland","20","20","31380","27720"
"In post","2021","Knowledge and Information Management","West Midlands","70","65","34890","29860"
"In post","2021","Knowledge and Information Management","West Wales and The Valleys","45","45","31610","28850"
"In post","2021","Knowledge and Information Management","West Yorkshire","35","30","32180","29470"
"In post","2021","Legal","Bedfordshire and Hertfordshire","120","110","52540","51290"
"In post","2021","Legal","Berkshire, Buckinghamshire and Oxfordshire","215","185","47270","50520"
"In post","2021","Legal","Cheshire","35","30","51320","47680"
"In post","2021","Legal","Cornwall and Isles of Scilly","20","15","47860","49020"
"In post","2021","Legal","Cumbria","25","25","45910","43710"
"In post","2021","Legal","Derbyshire and Nottinghamshire","365","340","40410","35000"
"In post","2021","Legal","Devon","90","85","49030","50700"
"In post","2021","Legal","Dorset and Somerset","30","25","44370","42350"
"In post","2021","Legal","East Anglia","405","375","31830","28130"
"In post","2021","Legal","East Wales","550","510","45160","48080"
"In post","2021","Legal","East Yorkshire and Northern Lincolnshire","55","55","51490","55610"
"In post","2021","Legal","Eastern Scotland","280","265","52940","52490"
"In post","2021","Legal","Essex","150","135","46540","46530"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","395","370","41920","38630"
"In post","2021","Legal","Greater Manchester","750","710","39240","33110"
"In post","2021","Legal","Hampshire and Isle of Wight","235","220","47890","50520"
"In post","2021","Legal","Herefordshire, Worcestershire and Warwickshire","25","20","42620","43160"
"In post","2021","Legal","Highlands and Islands","30","30","54020","52490"
"In post","2021","Legal","Inner London - East","415","400","58150","58830"
"In post","2021","Legal","Inner London - West","3895","3665","56020","55000"
"In post","2021","Legal","Kent","215","200","37920","32030"
"In post","2021","Legal","Lancashire","140","130","49250","50150"
"In post","2021","Legal","Leicestershire, Rutland and Northamptonshire","130","115","47450","48830"
"In post","2021","Legal","Lincolnshire","15","15","47550","48080"
"In post","2021","Legal","Merseyside","270","250","46660","48080"
"In post","2021","Legal","North Eastern Scotland","25","25","52380","52490"
"In post","2021","Legal","North Yorkshire","180","160","56950","55610"
"In post","2021","Legal","Northern Ireland","165","155","29460","26540"
"In post","2021","Legal","Northumberland and Tyne and Wear","305","290","38600","34480"
"In post","2021","Legal","Outer London - East and North East","20","20","47480","46740"
"In post","2021","Legal","Outer London - South","380","365","39910","36160"
"In post","2021","Legal","Outer London - West and North West","55","50","48880","48370"
"In post","2021","Legal","Overseas","15","15","64020","70740"
"In post","2021","Legal","Shropshire and Staffordshire","65","60","49860","49930"
"In post","2021","Legal","South Yorkshire","95","85","43760","43960"
"In post","2021","Legal","Southern Scotland","95","90","52550","52490"
"In post","2021","Legal","Surrey, East and West Sussex","125","115","51550","50530"
"In post","2021","Legal","Tees Valley and Durham","125","115","47140","48080"
"In post","2021","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","West Central Scotland","470","435","44380","39220"
"In post","2021","Legal","West Midlands","555","525","43740","43460"
"In post","2021","Legal","West Wales and The Valleys","105","100","47720","47100"
"In post","2021","Legal","West Yorkshire","525","490","41440","38000"
"In post","2021","Medicine","Bedfordshire and Hertfordshire","35","30","52630","37890"
"In post","2021","Medicine","Berkshire, Buckinghamshire and Oxfordshire","125","110","51810","38190"
"In post","2021","Medicine","Cheshire","5","5","[c]","[c]"
"In post","2021","Medicine","Cornwall and Isles of Scilly","30","20","47330","37890"
"In post","2021","Medicine","Derbyshire and Nottinghamshire","20","20","81340","90060"
"In post","2021","Medicine","Devon","135","115","38130","30620"
"In post","2021","Medicine","Dorset and Somerset","50","45","47780","37890"
"In post","2021","Medicine","East Anglia","80","75","62950","37890"
"In post","2021","Medicine","East Wales","195","185","45070","37890"
"In post","2021","Medicine","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2021","Medicine","Eastern Scotland","45","45","45460","37890"
"In post","2021","Medicine","Essex","55","50","55600","38490"
"In post","2021","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","215","195","52160","37890"
"In post","2021","Medicine","Greater Manchester","20","15","82840","92370"
"In post","2021","Medicine","Hampshire and Isle of Wight","195","170","49080","38490"
"In post","2021","Medicine","Herefordshire, Worcestershire and Warwickshire","30","25","41090","37890"
"In post","2021","Medicine","Highlands and Islands","20","20","47520","37130"
"In post","2021","Medicine","Inner London - East","270","240","80120","82100"
"In post","2021","Medicine","Inner London - West","55","50","63520","55620"
"In post","2021","Medicine","Kent","30","30","56690","38490"
"In post","2021","Medicine","Lancashire","40","35","66840","74070"
"In post","2021","Medicine","Leicestershire, Rutland and Northamptonshire","115","110","40800","37890"
"In post","2021","Medicine","Lincolnshire","55","50","44110","37890"
"In post","2021","Medicine","Merseyside","10","10","103370","108670"
"In post","2021","Medicine","North Yorkshire","140","130","45400","37890"
"In post","2021","Medicine","Northern Ireland","40","30","44050","38640"
"In post","2021","Medicine","Northumberland and Tyne and Wear","20","20","78270","86460"
"In post","2021","Medicine","Outer London - East and North East","15","10","52520","39070"
"In post","2021","Medicine","Outer London - West and North West","50","45","104050","99150"
"In post","2021","Medicine","Overseas","55","55","53580","51960"
"In post","2021","Medicine","Shropshire and Staffordshire","105","100","48670","38890"
"In post","2021","Medicine","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Southern Scotland","10","10","52600","53100"
"In post","2021","Medicine","Surrey, East and West Sussex","55","45","48390","37890"
"In post","2021","Medicine","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Unknown","10","5","[c]","[c]"
"In post","2021","Medicine","West Central Scotland","20","20","43840","37890"
"In post","2021","Medicine","West Midlands","40","35","107980","107490"
"In post","2021","Medicine","West Wales and The Valleys","80","70","66020","83320"
"In post","2021","Medicine","West Yorkshire","20","15","104640","96990"
"In post","2021","Operational Delivery","Bedfordshire and Hertfordshire","2060","1925","29770","27850"
"In post","2021","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","3420","3235","29480","27850"
"In post","2021","Operational Delivery","Cheshire","2465","2360","31700","31060"
"In post","2021","Operational Delivery","Cornwall and Isles of Scilly","260","230","26810","25630"
"In post","2021","Operational Delivery","Cumbria","1300","1165","25330","21550"
"In post","2021","Operational Delivery","Derbyshire and Nottinghamshire","5525","5110","27720","25560"
"In post","2021","Operational Delivery","Devon","2870","2635","28280","25400"
"In post","2021","Operational Delivery","Dorset and Somerset","2305","2140","28510","27130"
"In post","2021","Operational Delivery","East Anglia","5795","5375","27960","26580"
"In post","2021","Operational Delivery","East Wales","8420","7760","28030","24900"
"In post","2021","Operational Delivery","East Yorkshire and Northern Lincolnshire","2690","2495","27990","26620"
"In post","2021","Operational Delivery","Eastern Scotland","5330","4990","28770","26550"
"In post","2021","Operational Delivery","Essex","2345","2160","27920","25850"
"In post","2021","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","4995","4630","30300","27130"
"In post","2021","Operational Delivery","Greater Manchester","7300","6800","27480","25400"
"In post","2021","Operational Delivery","Hampshire and Isle of Wight","5150","4470","27160","24890"
