"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Communications","SEO/HEO","Female","1135","1090","36040","35000"
"In post","2021","Declared non-disabled","Communications","SEO/HEO","Male","925","915","35560","33630"
"In post","2021","Declared non-disabled","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","AA/AO","Female","285","240","21510","21440"
"In post","2021","Declared non-disabled","Counter Fraud","AA/AO","Male","165","160","21320","20570"
"In post","2021","Declared non-disabled","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","EO","Female","1015","920","26940","25560"
"In post","2021","Declared non-disabled","Counter Fraud","EO","Male","975","955","26940","25560"
"In post","2021","Declared non-disabled","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","G6/G7","Female","280","265","56120","52680"
"In post","2021","Declared non-disabled","Counter Fraud","G6/G7","Male","490","480","57990","58130"
"In post","2021","Declared non-disabled","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","SEO/HEO","Female","1250","1160","34870","33100"
"In post","2021","Declared non-disabled","Counter Fraud","SEO/HEO","Male","1430","1385","35640","35000"
"In post","2021","Declared non-disabled","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","AA/AO","Female","900","755","21250","20140"
"In post","2021","Declared non-disabled","Debt","AA/AO","Male","600","570","20930","20140"
"In post","2021","Declared non-disabled","Debt","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","EO","Female","335","285","27110","25560"
"In post","2021","Declared non-disabled","Debt","EO","Male","255","245","26580","25560"
"In post","2021","Declared non-disabled","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","SEO/HEO","Female","105","95","33970","31810"
"In post","2021","Declared non-disabled","Debt","SEO/HEO","Male","75","75","34630","33260"
"In post","2021","Declared non-disabled","Debt","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","AA/AO","Female","120","110","21340","21130"
"In post","2021","Declared non-disabled","Digital, Data & Technology","AA/AO","Male","125","125","22090","21580"
"In post","2021","Declared non-disabled","Digital, Data & Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","EO","Female","535","495","27150","26670"
"In post","2021","Declared non-disabled","Digital, Data & Technology","EO","Male","745","730","27620","26670"
"In post","2021","Declared non-disabled","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","G6/G7","Female","880","850","56360","54700"
"In post","2021","Declared non-disabled","Digital, Data & Technology","G6/G7","Male","1585","1560","57890","55720"
"In post","2021","Declared non-disabled","Digital, Data & Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","SCS level","Female","60","55","87420","78000"
"In post","2021","Declared non-disabled","Digital, Data & Technology","SCS level","Male","115","115","93440","90710"
"In post","2021","Declared non-disabled","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Female","1610","1520","36430","36320"
"In post","2021","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Male","2680","2635","37930","38200"
"In post","2021","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Male","55","55","36740","36500"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","AA/AO","Female","610","495","21210","21190"
"In post","2021","Declared non-disabled","Finance","AA/AO","Male","250","235","21200","21050"
"In post","2021","Declared non-disabled","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","EO","Female","750","690","26590","26670"
"In post","2021","Declared non-disabled","Finance","EO","Male","405","400","26300","26440"
"In post","2021","Declared non-disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","G6/G7","Female","705","675","57970","57420"
"In post","2021","Declared non-disabled","Finance","G6/G7","Male","765","760","59540","58130"
"In post","2021","Declared non-disabled","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","SCS level","Female","75","75","87010","80680"
"In post","2021","Declared non-disabled","Finance","SCS level","Male","135","135","91660","83410"
"In post","2021","Declared non-disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","SEO/HEO","Female","1430","1360","36950","36520"
"In post","2021","Declared non-disabled","Finance","SEO/HEO","Male","1155","1140","38170","38280"
"In post","2021","Declared non-disabled","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Unknown","Female","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Unknown","Male","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","AA/AO","Female","505","430","20990","21050"
"In post","2021","Declared non-disabled","Grants Management","AA/AO","Male","350","340","21010","21050"
"In post","2021","Declared non-disabled","Grants Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","EO","Female","285","250","25500","25190"
"In post","2021","Declared non-disabled","Grants Management","EO","Male","200","200","25490","25190"
"In post","2021","Declared non-disabled","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","SEO/HEO","Female","160","145","32320","30510"
"In post","2021","Declared non-disabled","Grants Management","SEO/HEO","Male","130","125","32940","31580"
"In post","2021","Declared non-disabled","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","AA/AO","Female","725","640","21400","21130"
"In post","2021","Declared non-disabled","Human Resources","AA/AO","Male","280","275","21080","20920"
"In post","2021","Declared non-disabled","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","EO","Female","765","710","26320","26570"
"In post","2021","Declared non-disabled","Human Resources","EO","Male","310","305","26890","26670"
"In post","2021","Declared non-disabled","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","G6/G7","Female","935","900","57570","55710"
"In post","2021","Declared non-disabled","Human Resources","G6/G7","Male","415","410","58610","57820"
"In post","2021","Declared non-disabled","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","SCS level","Female","95","95","89300","83660"
"In post","2021","Declared non-disabled","Human Resources","SCS level","Male","55","55","89750","84360"
"In post","2021","Declared non-disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","SEO/HEO","Female","1780","1680","36080","35000"
"In post","2021","Declared non-disabled","Human Resources","SEO/HEO","Male","785","770","36990","36460"
"In post","2021","Declared non-disabled","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Unknown","Female","125","120","34940","32140"
"In post","2021","Declared non-disabled","Human Resources","Unknown","Male","50","50","45580","35950"
"In post","2021","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","AA/AO","Female","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","EO","Female","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","EO","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","G6/G7","Female","60","60","58880","56470"
"In post","2021","Declared non-disabled","Internal Audit","G6/G7","Male","95","95","58440","56610"
"In post","2021","Declared non-disabled","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","SEO/HEO","Female","190","175","40140","40190"
"In post","2021","Declared non-disabled","Internal Audit","SEO/HEO","Male","150","145","41810","42060"
"In post","2021","Declared non-disabled","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","AA/AO","Female","720","625","22630","21950"
"In post","2021","Declared non-disabled","Legal","AA/AO","Male","295","285","22650","21950"
"In post","2021","Declared non-disabled","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","EO","Female","965","870","28050","28430"
"In post","2021","Declared non-disabled","Legal","EO","Male","405","400","28090","28430"
"In post","2021","Declared non-disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","G6/G7","Female","2635","2370","58910","57330"
"In post","2021","Declared non-disabled","Legal","G6/G7","Male","1645","1585","60670","59160"
"In post","2021","Declared non-disabled","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","SCS level","Female","190","175","87760","82500"
"In post","2021","Declared non-disabled","Legal","SCS level","Male","155","155","91320","84740"
"In post","2021","Declared non-disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","SEO/HEO","Female","1430","1300","39350","38630"
"In post","2021","Declared non-disabled","Legal","SEO/HEO","Male","715","695","38860","37940"
"In post","2021","Declared non-disabled","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","AA/AO","Female","22335","19250","22080","21400"
"In post","2021","Declared non-disabled","No function","AA/AO","Male","18410","17630","24580","23240"
"In post","2021","Declared non-disabled","No function","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","EO","Female","10405","9470","26950","26780"
"In post","2021","Declared non-disabled","No function","EO","Male","8845","8515","28540","27380"
