"Status","Year","Organisation","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office (excl. agencies)","London","Female","Heterosexual / straight","1780","1730","49860","54700"
"In post","2021","Cabinet Office (excl. agencies)","London","Female","LGBO","135","130","44070","37300"
"In post","2021","Cabinet Office (excl. agencies)","London","Female","Undeclared","185","180","47910","41910"
"In post","2021","Cabinet Office (excl. agencies)","London","Female","Unknown","1350","1330","43610","32000"
"In post","2021","Cabinet Office (excl. agencies)","London","Male","Heterosexual / straight","1440","1430","54600","54700"
"In post","2021","Cabinet Office (excl. agencies)","London","Male","LGBO","230","230","49130","54700"
"In post","2021","Cabinet Office (excl. agencies)","London","Male","Undeclared","220","220","53310","54700"
"In post","2021","Cabinet Office (excl. agencies)","London","Male","Unknown","1160","1155","51270","36400"
"In post","2021","Cabinet Office (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","Female","Heterosexual / straight","195","175","27900","23850"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","Female","Unknown","40","35","32010","28000"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","Male","Heterosexual / straight","120","115","29620","23850"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","Male","Unknown","30","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Female","Heterosexual / straight","110","105","43760","37300"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Female","Unknown","130","130","47140","49700"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Male","Heterosexual / straight","55","55","44840","37300"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Male","Unknown","140","140","50920","49700"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","Female","Unknown","35","35","50170","50010"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","Male","Unknown","30","30","50140","51030"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","Female","Heterosexual / straight","40","35","33980","33300"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","Female","Unknown","60","55","43100","34800"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","Male","Heterosexual / straight","40","40","40640","33300"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","Male","Unknown","70","65","49780","39440"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","Female","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","Female","Unknown","40","40","67560","62010"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","Male","Heterosexual / straight","35","30","47710","39740"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","Male","Unknown","70","70","56640","53320"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Female","Heterosexual / straight","75","75","41720","37300"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Female","Unknown","240","235","34330","31960"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Male","Heterosexual / straight","65","65","42050","34550"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Male","Unknown","200","200","34760","32000"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Wales","Female","Unknown","30","30","34730","29250"
"In post","2021","Cabinet Office (excl. agencies)","Wales","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Wales","Male","Unknown","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Female","Unknown","25","25","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Male","Unknown","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","Heterosexual / straight","190","175","34890","33300"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","Unknown","185","175","37710","29250"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Male","Heterosexual / straight","145","140","36500","33300"
