"Status","Year","Parent_department","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Social Research","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Social Research","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Social Research","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","London","Female","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","London","Male","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Commercial","London","Female","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Commercial","London","Male","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Communications","London","Female","25","20","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Communications","London","Male","20","20","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","London","Female","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","London","Male","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Economics","London","Female","20","15","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Economics","London","Male","55","55","52650","47630"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","London","Female","25","25","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","London","Male","40","40","55160","53520"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","London","Female","40","40","50500","39090"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","London","Male","20","20","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","International Trade","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","International Trade","London","Male","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Research","London","Female","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Research","London","Male","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Other","London","Female","60","60","36790","34280"
"In post","2021","Department for Digital, Culture, Media and Sport","Other","London","Male","30","30","48840","40390"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","London","Female","590","575","48350","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","London","Male","475","470","48910","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","London","Female","90","90","48310","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","London","Male","85","85","53040","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Property","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Property","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Security","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Security","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Social Research","London","Female","20","20","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Social Research","London","Male","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Statistics","London","Female","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Statistics","London","Male","15","15","[c]","[c]"
"In post","2021","Department for Education","Commercial","London","Female","15","15","[c]","[c]"
"In post","2021","Department for Education","Commercial","London","Male","20","20","[c]","[c]"
"In post","2021","Department for Education","Commercial","Outside London","Female","180","175","39420","36960"
"In post","2021","Department for Education","Commercial","Outside London","Male","170","165","39780","37100"
"In post","2021","Department for Education","Communications","London","Female","105","100","42780","40940"
"In post","2021","Department for Education","Communications","London","Male","55","55","44540","41980"
"In post","2021","Department for Education","Communications","Outside London","Female","110","100","34780","30420"
"In post","2021","Department for Education","Communications","Outside London","Male","65","65","37260","35070"
"In post","2021","Department for Education","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
