"Status","Year","Organisation","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Crown Prosecution Service","South East (England)","Hampshire and Isle of Wight","Male","90","85","44300","50520"
"In post","2021","Crown Prosecution Service","South East (England)","Kent","Female","80","75","36790","30110"
"In post","2021","Crown Prosecution Service","South East (England)","Kent","Male","45","45","44030","45260"
"In post","2021","Crown Prosecution Service","South East (England)","Surrey, East and West Sussex","Female","115","105","41010","33960"
"In post","2021","Crown Prosecution Service","South East (England)","Surrey, East and West Sussex","Male","50","50","45580","50520"
"In post","2021","Crown Prosecution Service","South West (England)","Cornwall and Isles of Scilly","Female","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","South West (England)","Cornwall and Isles of Scilly","Male","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","South West (England)","Devon","Female","55","50","38720","36240"
"In post","2021","Crown Prosecution Service","South West (England)","Devon","Male","45","45","41380","36240"
"In post","2021","Crown Prosecution Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","105","95","38140","30930"
"In post","2021","Crown Prosecution Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","55","55","44110","49580"
"In post","2021","Crown Prosecution Service","Wales","East Wales","Female","190","170","38610","37890"
"In post","2021","Crown Prosecution Service","Wales","East Wales","Male","100","95","46140","48830"
"In post","2021","Crown Prosecution Service","Wales","West Wales and The Valleys","Female","55","50","38900","33310"
"In post","2021","Crown Prosecution Service","Wales","West Wales and The Valleys","Male","20","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","West Midlands (England)","Shropshire and Staffordshire","Female","50","45","39470","38760"
"In post","2021","Crown Prosecution Service","West Midlands (England)","Shropshire and Staffordshire","Male","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","West Midlands (England)","West Midlands","Female","325","295","38140","32170"
"In post","2021","Crown Prosecution Service","West Midlands (England)","West Midlands","Male","160","160","43130","40420"
"In post","2021","Crown Prosecution Service","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","50","45","37270","28430"
"In post","2021","Crown Prosecution Service","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","20","20","[c]","[c]"
"In post","2021","Crown Prosecution Service","Yorkshire and The Humber","North Yorkshire","Female","190","170","45680","51470"
"In post","2021","Crown Prosecution Service","Yorkshire and The Humber","North Yorkshire","Male","120","115","48490","55610"
"In post","2021","Crown Prosecution Service","Yorkshire and The Humber","South Yorkshire","Female","100","85","34320","28430"
"In post","2021","Crown Prosecution Service","Yorkshire and The Humber","South Yorkshire","Male","40","40","39800","34480"
"In post","2021","Crown Prosecution Service","Yorkshire and The Humber","West Yorkshire","Female","270","245","37730","33310"
"In post","2021","Crown Prosecution Service","Yorkshire and The Humber","West Yorkshire","Male","145","140","43480","43800"
"In post","2021","Crown Prosecution Service Inspectorate","London","Inner London - West","Female","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","London","Inner London - West","Male","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Yorkshire and The Humber","North Yorkshire","Male","5","5","[c]","[c]"
"In post","2021","Debt Management Office","London","Inner London - West","Female","40","35","50070","41720"
"In post","2021","Debt Management Office","London","Inner London - West","Male","75","75","63150","58810"
"In post","2021","Defence Electronics and Components Agency","Wales","East Wales","Female","65","65","28350","26060"
"In post","2021","Defence Electronics and Components Agency","Wales","East Wales","Male","310","300","28940","28750"
"In post","2021","Defence Electronics and Components Agency","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","West Midlands (England)","Shropshire and Staffordshire","Male","55","55","25890","25950"
"In post","2021","Defence Equipment and Support","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","East Midlands (England)","Derbyshire and Nottinghamshire","Male","15","15","[c]","[c]"
"In post","2021","Defence Equipment and Support","East Midlands (England)","Lincolnshire","Female","70","70","34220","33300"
"In post","2021","Defence Equipment and Support","East Midlands (England)","Lincolnshire","Male","140","135","36760","35630"
"In post","2021","Defence Equipment and Support","East of England","Bedfordshire and Hertfordshire","Female","20","20","[c]","[c]"
"In post","2021","Defence Equipment and Support","East of England","Bedfordshire and Hertfordshire","Male","40","35","37410","35720"
"In post","2021","Defence Equipment and Support","East of England","East Anglia","Female","40","40","30930","29140"
"In post","2021","Defence Equipment and Support","East of England","East Anglia","Male","115","115","35190","33710"
"In post","2021","Defence Equipment and Support","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","East of England","Essex","Male","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","London","Inner London - West","Male","15","15","[c]","[c]"
"In post","2021","Defence Equipment and Support","London","Outer London - West and North West","Female","40","40","25830","23000"
"In post","2021","Defence Equipment and Support","London","Outer London - West and North West","Male","140","135","23560","20570"
"In post","2021","Defence Equipment and Support","North East (England)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","North East (England)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","North West (England)","Cumbria","Female","25","25","[c]","[c]"
"In post","2021","Defence Equipment and Support","North West (England)","Cumbria","Male","70","70","24130","21610"
"In post","2021","Defence Equipment and Support","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","North West (England)","Greater Manchester","Male","15","15","[c]","[c]"
"In post","2021","Defence Equipment and Support","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","North West (England)","Lancashire","Male","20","15","[c]","[c]"
"In post","2021","Defence Equipment and Support","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","North West (England)","Merseyside","Male","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Overseas","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Overseas","Overseas","Male","35","35","43300","42200"
"In post","2021","Defence Equipment and Support","Scotland","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2021","Defence Equipment and Support","Scotland","Eastern Scotland","Male","65","60","35580","35950"
"In post","2021","Defence Equipment and Support","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Scotland","Highlands and Islands","Male","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Scotland","Southern Scotland","Female","40","40","23630","22490"
"In post","2021","Defence Equipment and Support","Scotland","Southern Scotland","Male","205","205","25470","24830"
"In post","2021","Defence Equipment and Support","Scotland","West Central Scotland","Female","25","25","[c]","[c]"
"In post","2021","Defence Equipment and Support","Scotland","West Central Scotland","Male","155","150","32410","30820"
"In post","2021","Defence Equipment and Support","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","55","50","30910","28530"
"In post","2021","Defence Equipment and Support","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","80","75","39180","37260"
"In post","2021","Defence Equipment and Support","South East (England)","Hampshire and Isle of Wight","Female","75","75","28290","26490"
"In post","2021","Defence Equipment and Support","South East (England)","Hampshire and Isle of Wight","Male","250","245","27230","24630"
"In post","2021","Defence Equipment and Support","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","South West (England)","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","South West (England)","Devon","Female","15","15","[c]","[c]"
"In post","2021","Defence Equipment and Support","South West (England)","Devon","Male","80","80","27180","22080"
"In post","2021","Defence Equipment and Support","South West (England)","Dorset and Somerset","Female","130","120","32540","32090"
"In post","2021","Defence Equipment and Support","South West (England)","Dorset and Somerset","Male","240","230","35800","35110"
"In post","2021","Defence Equipment and Support","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","3015","2810","35020","32610"
"In post","2021","Defence Equipment and Support","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5170","5085","39850","38150"
"In post","2021","Defence Equipment and Support","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Unknown","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Wales","East Wales","Male","10","10","[c]","[c]"
"In post","2021","Defence Equipment and Support","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Wales","West Wales and The Valleys","Male","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","35","35","23470","21490"
"In post","2021","Defence Equipment and Support","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","105","105","24210","21430"
