"Status","Year","Age","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","SEO","30","30","41750","39960"
"In post","2021","40-49","Unknown","Unknown","Unknown","410","410","39660","34460"
"In post","2021","40-49","Wales","Outside London","AA","365","310","18810","18060"
"In post","2021","40-49","Wales","Outside London","AO","2145","1915","21660","21590"
"In post","2021","40-49","Wales","Outside London","EO","2100","1970","27080","27570"
"In post","2021","40-49","Wales","Outside London","G6","230","225","68580","66240"
"In post","2021","40-49","Wales","Outside London","G7","925","890","55830","55910"
"In post","2021","40-49","Wales","Outside London","HEO","1355","1295","33880","32740"
"In post","2021","40-49","Wales","Outside London","SCS level","110","110","83700","78460"
"In post","2021","40-49","Wales","Outside London","SEO","1120","1085","42700","42130"
"In post","2021","40-49","Wales","Outside London","Unknown","300","280","32510","31420"
"In post","2021","40-49","West Midlands (England)","Outside London","AA","195","180","19730","19600"
"In post","2021","40-49","West Midlands (England)","Outside London","AO","1825","1610","22320","21010"
"In post","2021","40-49","West Midlands (England)","Outside London","EO","2105","1940","27170","27570"
"In post","2021","40-49","West Midlands (England)","Outside London","G6","190","185","67480","64670"
"In post","2021","40-49","West Midlands (England)","Outside London","G7","615","590","53900","52580"
"In post","2021","40-49","West Midlands (England)","Outside London","HEO","1015","975","33130","31990"
"In post","2021","40-49","West Midlands (England)","Outside London","SCS level","75","75","89470","81790"
"In post","2021","40-49","West Midlands (England)","Outside London","SEO","820","790","41060","39250"
"In post","2021","40-49","West Midlands (England)","Outside London","Unknown","355","325","32060","32690"
"In post","2021","40-49","Yorkshire and The Humber","Outside London","AA","200","185","19930","20230"
"In post","2021","40-49","Yorkshire and The Humber","Outside London","AO","1965","1720","22930","21010"
"In post","2021","40-49","Yorkshire and The Humber","Outside London","EO","2350","2160","27220","27570"
"In post","2021","40-49","Yorkshire and The Humber","Outside London","G6","315","305","64880","63260"
"In post","2021","40-49","Yorkshire and The Humber","Outside London","G7","1005","960","53330","52070"
"In post","2021","40-49","Yorkshire and The Humber","Outside London","HEO","1235","1175","32260","31810"
"In post","2021","40-49","Yorkshire and The Humber","Outside London","SCS level","95","95","80760","75000"
"In post","2021","40-49","Yorkshire and The Humber","Outside London","SEO","1080","1035","39740","38450"
"In post","2021","40-49","Yorkshire and The Humber","Outside London","Unknown","380","340","31950","32690"
"In post","2021","50-59","East Midlands (England)","Outside London","AA","365","345","19510","19560"
"In post","2021","50-59","East Midlands (England)","Outside London","AO","1995","1790","22580","21010"
"In post","2021","50-59","East Midlands (England)","Outside London","EO","1995","1855","27360","27570"
"In post","2021","50-59","East Midlands (England)","Outside London","G6","145","140","70210","65470"
"In post","2021","50-59","East Midlands (England)","Outside London","G7","425","410","55730","53180"
"In post","2021","50-59","East Midlands (England)","Outside London","HEO","965","925","33380","33250"
"In post","2021","50-59","East Midlands (England)","Outside London","SCS level","50","50","91230","83300"
"In post","2021","50-59","East Midlands (England)","Outside London","SEO","670","650","42170","40580"
"In post","2021","50-59","East Midlands (England)","Outside London","Unknown","235","220","31670","30780"
"In post","2021","50-59","East of England","Outside London","AA","440","415","19780","19560"
"In post","2021","50-59","East of England","Outside London","AO","1835","1690","24050","21580"
"In post","2021","50-59","East of England","Outside London","EO","2555","2365","28600","27570"
"In post","2021","50-59","East of England","Outside London","G6","140","135","71140","67220"
"In post","2021","50-59","East of England","Outside London","G7","420","410","57020","54540"
"In post","2021","50-59","East of England","Outside London","HEO","1155","1115","34420","33620"
"In post","2021","50-59","East of England","Outside London","SCS level","60","60","101450","98620"
"In post","2021","50-59","East of England","Outside London","SEO","690","670","42900","40900"
"In post","2021","50-59","East of England","Outside London","Unknown","210","195","30170","28200"
"In post","2021","50-59","London","London","AA","540","505","22340","22210"
"In post","2021","50-59","London","London","AO","3060","2870","25810","25110"
"In post","2021","50-59","London","London","EO","5820","5505","30510","30560"
"In post","2021","50-59","London","London","G6","2105","2050","71820","70890"
"In post","2021","50-59","London","London","G7","3875","3785","58680","58460"
"In post","2021","50-59","London","London","HEO","3720","3640","36700","36250"
"In post","2021","50-59","London","London","SCS level","1415","1385","98630","90520"
"In post","2021","50-59","London","London","SEO","3305","3235","44140","43270"
"In post","2021","50-59","London","London","Unknown","380","370","36500","36580"
"In post","2021","50-59","North East (England)","Outside London","AA","415","345","19970","20070"
"In post","2021","50-59","North East (England)","Outside London","AO","3740","3165","21950","21010"
"In post","2021","50-59","North East (England)","Outside London","EO","2295","2060","27220","27570"
"In post","2021","50-59","North East (England)","Outside London","G6","180","175","64910","64670"
"In post","2021","50-59","North East (England)","Outside London","G7","570","555","52380","52580"
"In post","2021","50-59","North East (England)","Outside London","HEO","1110","1050","32630","31990"
"In post","2021","50-59","North East (England)","Outside London","SCS level","60","60","87980","77950"
"In post","2021","50-59","North East (England)","Outside London","SEO","790","760","39750","38630"
"In post","2021","50-59","North East (England)","Outside London","Unknown","170","160","31760","28200"
"In post","2021","50-59","North West (England)","Outside London","AA","600","555","19620","20070"
"In post","2021","50-59","North West (England)","Outside London","AO","5635","4985","21930","21010"
"In post","2021","50-59","North West (England)","Outside London","EO","5495","5060","27240","27570"
"In post","2021","50-59","North West (England)","Outside London","G6","480","470","67130","64670"
"In post","2021","50-59","North West (England)","Outside London","G7","1265","1235","53890","52580"
"In post","2021","50-59","North West (England)","Outside London","HEO","2390","2295","33010","32130"
"In post","2021","50-59","North West (England)","Outside London","SCS level","140","140","88810","80440"
"In post","2021","50-59","North West (England)","Outside London","SEO","1700","1640","40490","38630"
"In post","2021","50-59","North West (England)","Outside London","Unknown","505","475","32410","31420"
"In post","2021","50-59","Northern Ireland","Outside London","AA","210","210","19850","20310"
"In post","2021","50-59","Northern Ireland","Outside London","AO","290","260","21780","21440"
"In post","2021","50-59","Northern Ireland","Outside London","EO","275","265","27520","27420"
"In post","2021","50-59","Northern Ireland","Outside London","G6","20","20","66230","64670"
"In post","2021","50-59","Northern Ireland","Outside London","G7","65","65","55030","52580"
"In post","2021","50-59","Northern Ireland","Outside London","HEO","205","195","33560","32000"
"In post","2021","50-59","Northern Ireland","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","50-59","Northern Ireland","Outside London","SEO","130","125","39490","38630"
"In post","2021","50-59","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","Overseas","AO","20","20","22280","22080"
"In post","2021","50-59","Overseas","Overseas","EO","105","100","28390","27370"
"In post","2021","50-59","Overseas","Overseas","G6","150","150","67930","65710"
"In post","2021","50-59","Overseas","Overseas","G7","170","165","59500","56650"
"In post","2021","50-59","Overseas","Overseas","HEO","230","225","38030","34770"
"In post","2021","50-59","Overseas","Overseas","SCS level","110","110","90990","84620"
"In post","2021","50-59","Overseas","Overseas","SEO","150","150","49840","43840"
"In post","2021","50-59","Overseas","Overseas","Unknown","55","55","47860","47920"
"In post","2021","50-59","Scotland","Outside London","AA","760","705","20580","20070"
"In post","2021","50-59","Scotland","Outside London","AO","4165","3720","22700","21080"
"In post","2021","50-59","Scotland","Outside London","EO","4380","4075","28850","27570"
"In post","2021","50-59","Scotland","Outside London","G6","630","620","71750","73940"
"In post","2021","50-59","Scotland","Outside London","G7","940","910","57100","56120"
"In post","2021","50-59","Scotland","Outside London","HEO","2035","1945","34620","33930"
"In post","2021","50-59","Scotland","Outside London","SCS level","165","165","89870","83230"
"In post","2021","50-59","Scotland","Outside London","SEO","1590","1535","44540","45110"
"In post","2021","50-59","Scotland","Outside London","Unknown","45","45","45700","46200"
"In post","2021","50-59","South East (England)","Outside London","AA","935","845","19970","19560"
"In post","2021","50-59","South East (England)","Outside London","AO","3260","2945","24420","21580"
"In post","2021","50-59","South East (England)","Outside London","EO","4235","3940","28490","27570"
"In post","2021","50-59","South East (England)","Outside London","G6","285","280","70290","66770"
"In post","2021","50-59","South East (England)","Outside London","G7","1020","985","55590","54540"
"In post","2021","50-59","South East (England)","Outside London","HEO","1985","1925","34470","33300"
"In post","2021","50-59","South East (England)","Outside London","SCS level","90","85","92070","89940"
"In post","2021","50-59","South East (England)","Outside London","SEO","1355","1320","42660","40580"
"In post","2021","50-59","South East (England)","Outside London","Unknown","355","330","32030","31420"
"In post","2021","50-59","South West (England)","Outside London","AA","540","515","19490","19560"
"In post","2021","50-59","South West (England)","Outside London","AO","2240","2040","23010","21050"
