"Status","Year","Age","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Government Actuary's Department","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Government Actuary's Department","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Government Actuary's Department","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Government Actuary's Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Government Actuary's Department","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Government Actuary's Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Government Actuary's Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Health and Safety Executive","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Health and Safety Executive","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Health and Safety Executive","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Health and Safety Executive","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Health and Safety Executive","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Health and Safety Executive","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Health and Safety Executive","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Health and Safety Executive","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Health and Safety Executive","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Health and Safety Executive","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Female","Unknown","15","15","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Male","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Female","Heterosexual / straight","30","30","22290","22600"
"In post","2021","16-19","HM Prison and Probation Service","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Female","Unknown","20","20","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Male","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Female","Heterosexual / straight","35","35","20430","20140"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Female","Unknown","80","75","20450","20140"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Male","Heterosexual / straight","35","35","20760","20140"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Male","Unknown","70","65","20430","20140"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Treasury (excl. agencies)","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","HM Treasury (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Treasury (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Treasury (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Treasury (excl. agencies)","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","HM Treasury (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Treasury (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Treasury (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Treasury (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Treasury (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Female","Unknown","20","20","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Male","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Male","Unknown","20","15","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Female","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Institute for Apprenticeships and Technical Education","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Institute for Apprenticeships and Technical Education","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Institute for Apprenticeships and Technical Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Institute for Apprenticeships and Technical Education","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Institute for Apprenticeships and Technical Education","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Institute for Apprenticeships and Technical Education","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Institute for Apprenticeships and Technical Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Institute for Apprenticeships and Technical Education","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Institute for Apprenticeships and Technical Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Institute for Apprenticeships and Technical Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal Aid Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal Aid Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal Aid Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal Aid Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal Aid Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal Aid Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal Aid Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal Aid Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal Aid Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal Aid Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Maritime and Coastguard Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Maritime and Coastguard Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Maritime and Coastguard Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Maritime and Coastguard Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Maritime and Coastguard Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Maritime and Coastguard Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Maritime and Coastguard Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Maritime and Coastguard Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Maritime and Coastguard Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Maritime and Coastguard Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medicines and Healthcare Products Regulatory Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medicines and Healthcare Products Regulatory Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medicines and Healthcare Products Regulatory Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medicines and Healthcare Products Regulatory Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medicines and Healthcare Products Regulatory Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medicines and Healthcare Products Regulatory Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medicines and Healthcare Products Regulatory Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medicines and Healthcare Products Regulatory Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medicines and Healthcare Products Regulatory Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medicines and Healthcare Products Regulatory Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Met Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Met Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Met Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Met Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Met Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Met Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Met Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Met Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Met Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Met Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Male","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
