"Status","Year","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","Project Delivery","Heterosexual / straight","60","60","43790","39940"
"In post","2021","Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Finance","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Unknown","30","25","27800","25560"
"In post","2021","Finance","Unknown","Heterosexual / straight","175","170","47030","40600"
"In post","2021","Finance","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Finance","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2021","Finance","Unknown","Unknown","125","120","39890","36380"
"In post","2021","Grants Management","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Heterosexual / straight","790","710","26530","25190"
"In post","2021","Grants Management","Operational Delivery","LGBO","55","50","25940","24920"
"In post","2021","Grants Management","Operational Delivery","Undeclared","60","55","25820","25190"
"In post","2021","Grants Management","Operational Delivery","Unknown","980","905","24530","21050"
"In post","2021","Grants Management","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Communications","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Human Resources","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Heterosexual / straight","5255","4980","38700","33700"
"In post","2021","Human Resources","Human Resources","LGBO","310","305","41190","36640"
"In post","2021","Human Resources","Human Resources","Undeclared","520","490","35880","32690"
"In post","2021","Human Resources","Human Resources","Unknown","840","800","36140","32560"
"In post","2021","Human Resources","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Heterosexual / straight","625","585","30490","26370"
"In post","2021","Human Resources","Operational Delivery","LGBO","35","35","31770","30850"
"In post","2021","Human Resources","Operational Delivery","Undeclared","65","60","29890","25560"
"In post","2021","Human Resources","Operational Delivery","Unknown","210","185","26660","24120"
"In post","2021","Human Resources","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other","Heterosexual / straight","30","30","40110","38960"
"In post","2021","Human Resources","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other","Undeclared","5","5","[c]","[c]"
"In post","2021","Human Resources","Other","Unknown","15","10","[c]","[c]"
"In post","2021","Human Resources","Policy","Heterosexual / straight","50","50","39700","36740"
"In post","2021","Human Resources","Policy","LGBO","10","10","[c]","[c]"
"In post","2021","Human Resources","Policy","Undeclared","10","10","[c]","[c]"
"In post","2021","Human Resources","Policy","Unknown","20","20","[c]","[c]"
"In post","2021","Human Resources","Project Delivery","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Human Resources","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Security","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Human Resources","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","Heterosexual / straight","110","105","36080","31810"
"In post","2021","Human Resources","Tax","LGBO","10","10","[c]","[c]"
"In post","2021","Human Resources","Tax","Undeclared","10","10","[c]","[c]"
"In post","2021","Human Resources","Tax","Unknown","40","40","37390","31810"
"In post","2021","Human Resources","Unknown","Heterosexual / straight","970","925","40240","35590"
"In post","2021","Human Resources","Unknown","LGBO","80","80","39400","35790"
"In post","2021","Human Resources","Unknown","Undeclared","60","60","40700","34040"
"In post","2021","Human Resources","Unknown","Unknown","215","210","34920","31810"
"In post","2021","Internal Audit","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Heterosexual / straight","575","550","46170","43450"
"In post","2021","Internal Audit","Internal Audit","LGBO","35","30","48110","44290"
"In post","2021","Internal Audit","Internal Audit","Undeclared","85","80","45890","42520"
"In post","2021","Internal Audit","Internal Audit","Unknown","55","55","42260","39890"
"In post","2021","Internal Audit","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Policy","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Internal Audit","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Knowledge and Information Management","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Legal","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Legal","Heterosexual / straight","5665","5260","53840","52330"
"In post","2021","Legal","Legal","LGBO","335","325","55860","54700"
"In post","2021","Legal","Legal","Undeclared","665","610","53300","51450"
"In post","2021","Legal","Legal","Unknown","1985","1815","56030","55610"
"In post","2021","Legal","Operational Delivery","Heterosexual / straight","2545","2370","28030","25820"
"In post","2021","Legal","Operational Delivery","LGBO","170","165","28850","26410"
"In post","2021","Legal","Operational Delivery","Undeclared","1635","1475","26520","22820"
"In post","2021","Legal","Operational Delivery","Unknown","825","740","26350","25560"
"In post","2021","Legal","Other","Heterosexual / straight","235","230","30790","27350"
"In post","2021","Legal","Other","LGBO","25","20","[c]","[c]"
"In post","2021","Legal","Other","Undeclared","25","20","[c]","[c]"
"In post","2021","Legal","Other","Unknown","80","75","32510","27710"
"In post","2021","Legal","Policy","Heterosexual / straight","40","35","56270","59310"
"In post","2021","Legal","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Policy","Undeclared","20","20","[c]","[c]"
"In post","2021","Legal","Policy","Unknown","15","15","[c]","[c]"
"In post","2021","Legal","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Tax","Heterosexual / straight","230","220","39010","35000"
"In post","2021","Legal","Tax","LGBO","15","15","[c]","[c]"
"In post","2021","Legal","Tax","Undeclared","30","30","[c]","[c]"
"In post","2021","Legal","Tax","Unknown","80","75","37670","35000"
"In post","2021","Legal","Unknown","Heterosexual / straight","105","100","57100","59160"
"In post","2021","Legal","Unknown","LGBO","15","15","[c]","[c]"
"In post","2021","Legal","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Legal","Unknown","Unknown","70","65","54720","59160"
"In post","2021","No function","Commercial","Heterosexual / straight","195","190","44500","37280"
"In post","2021","No function","Commercial","LGBO","15","15","[c]","[c]"
"In post","2021","No function","Commercial","Undeclared","15","15","[c]","[c]"
"In post","2021","No function","Commercial","Unknown","60","60","43070","39070"
"In post","2021","No function","Communications","Heterosexual / straight","80","80","42340","40050"
"In post","2021","No function","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Undeclared","10","10","[c]","[c]"
"In post","2021","No function","Communications","Unknown","30","30","39810","34340"
"In post","2021","No function","Corporate Finance","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","No function","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Counter Fraud","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","No function","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Counter Fraud","Unknown","20","15","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Heterosexual / straight","125","125","37300","33100"
"In post","2021","No function","Digital, Data and Technology","LGBO","5","5","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Undeclared","20","20","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Unknown","75","70","41180","37100"
"In post","2021","No function","Economics","Heterosexual / straight","325","320","47680","50780"
"In post","2021","No function","Economics","LGBO","35","30","48800","46050"
"In post","2021","No function","Economics","Undeclared","40","40","45420","36970"
