"Status","Year","Disability","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Other ethnicity","Legal","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","No function","Heterosexual / straight","105","100","35240","33180"
"In post","2021","Declared disabled","Other ethnicity","No function","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","No function","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","No function","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Project Delivery","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Property","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Unknown","Heterosexual / straight","80","75","30960","27570"
"In post","2021","Declared disabled","Other ethnicity","Unknown","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Analysis","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Commercial","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Communications","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Counter Fraud","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Counter Fraud","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Debt","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Digital, Data & Technology","Undeclared","35","35","42160","37240"
"In post","2021","Declared disabled","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Finance","Undeclared","25","20","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Grants Management","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Human Resources","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Human Resources","Undeclared","25","20","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Legal","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Legal","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","No function","Heterosexual / straight","140","135","29900","27260"
"In post","2021","Declared disabled","Undeclared","No function","LGBO","30","30","28840","28250"
"In post","2021","Declared disabled","Undeclared","No function","Undeclared","375","345","32580","29180"
"In post","2021","Declared disabled","Undeclared","No function","Unknown","60","55","34240","33650"
"In post","2021","Declared disabled","Undeclared","Project Delivery","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Project Delivery","Undeclared","110","105","41200","40060"
"In post","2021","Declared disabled","Undeclared","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Property","Undeclared","30","30","37230","33630"
"In post","2021","Declared disabled","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Security","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Security","Undeclared","35","35","33360","34090"
"In post","2021","Declared disabled","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Unknown","Heterosexual / straight","165","145","29090","27570"
"In post","2021","Declared disabled","Undeclared","Unknown","LGBO","30","30","28870","27570"
"In post","2021","Declared disabled","Undeclared","Unknown","Undeclared","610","550","28470","27570"
"In post","2021","Declared disabled","Undeclared","Unknown","Unknown","160","135","26240","27570"
"In post","2021","Declared disabled","Unknown","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Analysis","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Commercial","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Commercial","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Communications","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Counter Fraud","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Counter Fraud","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Debt","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Debt","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Digital, Data & Technology","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Digital, Data & Technology","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Finance","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Finance","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Grants Management","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Human Resources","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Legal","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Legal","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Legal","Unknown","25","25","[c]","[c]"
"In post","2021","Declared disabled","Unknown","No function","Heterosexual / straight","150","130","27650","23680"
"In post","2021","Declared disabled","Unknown","No function","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","No function","Undeclared","45","40","30280","28180"
"In post","2021","Declared disabled","Unknown","No function","Unknown","390","350","31860","31180"
"In post","2021","Declared disabled","Unknown","Project Delivery","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Project Delivery","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Project Delivery","Unknown","50","50","38320","32870"
"In post","2021","Declared disabled","Unknown","Property","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Property","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Property","Unknown","35","30","32250","28870"
"In post","2021","Declared disabled","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Security","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","35","35","32820","27570"
"In post","2021","Declared disabled","Unknown","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Unknown","225","200","29030","27570"
"In post","2021","Declared disabled","White","Analysis","Heterosexual / straight","360","340","41510","37520"
"In post","2021","Declared disabled","White","Analysis","LGBO","70","70","39480","36030"
