"Status","Year","Age","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Office for Standards in Education","East Midlands (England)","15","15","24200","21160"
"In post","2021","20-29","Office for Standards in Education","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","London","40","40","33480","34700"
"In post","2021","20-29","Office for Standards in Education","North West (England)","60","60","26910","25620"
"In post","2021","20-29","Office for Standards in Education","South West (England)","30","30","29000","25880"
"In post","2021","20-29","Office for Standards in Education","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","London","180","180","33980","34240"
"In post","2021","20-29","Office of Gas and Electricity Markets","Scotland","165","165","27730","24650"
"In post","2021","20-29","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","West Midlands (England)","25","25","31420","31000"
"In post","2021","20-29","Office of Rail and Road","London","20","20","34630","31910"
"In post","2021","20-29","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","East of England","30","30","26260","27770"
"In post","2021","20-29","Other Cabinet Office Agencies","London","25","25","36840","34550"
"In post","2021","20-29","Other Cabinet Office Agencies","North West (England)","65","65","27930","27770"
"In post","2021","20-29","Other Cabinet Office Agencies","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","Wales","20","20","29070","27770"
"In post","2021","20-29","Other Cabinet Office Agencies","West Midlands (England)","15","15","29410","27770"
"In post","2021","20-29","Other Cabinet Office Agencies","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","20-29","Scotland Office","London","10","10","29140","27090"
"In post","2021","20-29","Scotland Office","Scotland","15","15","32350","30750"
"In post","2021","20-29","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Government","Scotland","3465","3400","27500","26160"
"In post","2021","20-29","The National Archives","London","75","75","26800","23960"
"In post","2021","20-29","UK Export Finance","London","70","65","35960","33000"
"In post","2021","20-29","UK Supreme Court","London","15","15","33510","37230"
"In post","2021","20-29","United Kingdom Statistics Authority","London","195","195","33990","32540"
"In post","2021","20-29","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","South East (England)","370","350","28300","29540"
"In post","2021","20-29","United Kingdom Statistics Authority","Wales","655","650","29500","29540"
"In post","2021","20-29","Wales Office","London","5","5","[c]","[c]"
"In post","2021","20-29","Wales Office","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","London","10","10","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","West Midlands (England)","20","20","30340","29000"
"In post","2021","20-29","Welsh Government","Wales","555","545","26990","23830"
"In post","2021","30-39","Attorney General's Departments","East Midlands (England)","95","90","39050","44740"
"In post","2021","30-39","Attorney General's Departments","East of England","100","90","37800","36240"
"In post","2021","30-39","Attorney General's Departments","London","1255","1195","49310","51250"
"In post","2021","30-39","Attorney General's Departments","North East (England)","70","65","36500","33610"
"In post","2021","30-39","Attorney General's Departments","North West (England)","165","155","38220","38000"
"In post","2021","30-39","Attorney General's Departments","South East (England)","120","115","41300","40000"
"In post","2021","30-39","Attorney General's Departments","South West (England)","50","50","43010","48080"
"In post","2021","30-39","Attorney General's Departments","Wales","55","50","37890","38000"
"In post","2021","30-39","Attorney General's Departments","West Midlands (England)","100","95","37540","38000"
"In post","2021","30-39","Attorney General's Departments","Yorkshire and The Humber","150","140","39420","38180"
"In post","2021","30-39","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","East of England","20","20","44360","44060"
"In post","2021","30-39","Cabinet Office","London","1775","1750","52530","54700"
"In post","2021","30-39","Cabinet Office","North East (England)","130","120","28170","25060"
"In post","2021","30-39","Cabinet Office","North West (England)","90","90","43700","37300"
"In post","2021","30-39","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Scotland","15","15","45950","50510"
"In post","2021","30-39","Cabinet Office","South East (England)","20","20","46140","40150"
"In post","2021","30-39","Cabinet Office","South West (England)","35","35","51370","51280"
"In post","2021","30-39","Cabinet Office","Unknown","135","135","41090","33250"
"In post","2021","30-39","Cabinet Office","Wales","15","15","39910","32000"
"In post","2021","30-39","Cabinet Office","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Yorkshire and The Humber","125","120","36160","33170"
"In post","2021","30-39","Chancellor's other departments","London","90","90","59340","55000"
"In post","2021","30-39","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chancellor's other departments","Scotland","5","5","[c]","[c]"
"In post","2021","30-39","Charity Commission","London","20","20","46850","46250"
"In post","2021","30-39","Charity Commission","North West (England)","80","80","31390","29160"
"In post","2021","30-39","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Competition and Markets Authority","London","280","270","59830","56630"
"In post","2021","30-39","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Competition and Markets Authority","Scotland","20","20","59620","55860"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","East Midlands (England)","55","50","30240","30950"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","East of England","35","30","30190","30950"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","London","1560","1515","52020","53380"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","North East (England)","60","60","30460","30950"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","North West (England)","95","90","31320","30360"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Northern Ireland","15","15","28140","24500"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Scotland","90","90","31360","28550"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","South East (England)","60","55","35330","36730"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","South West (England)","600","580","37810","38200"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Wales","675","640","33770","30360"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","West Midlands (England)","145","140","32650","30360"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","50","50","29990","30950"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","London","585","570","52890","52130"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","North West (England)","15","15","39130","34020"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Education","East Midlands (England)","90","85","40560","36960"
"In post","2021","30-39","Department for Education","East of England","25","25","44630","42500"
"In post","2021","30-39","Department for Education","London","735","705","52130","53760"
"In post","2021","30-39","Department for Education","North East (England)","150","145","37630","36500"
"In post","2021","30-39","Department for Education","North West (England)","360","355","40810","36870"
"In post","2021","30-39","Department for Education","South West (England)","65","60","42050","40420"
"In post","2021","30-39","Department for Education","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Department for Education","West Midlands (England)","290","280","37990","36570"
