"Status","Year","Organisation","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","HEO","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","AO","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","EO","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","SEO","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","EO","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","EO","Male","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","HEO","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","HEO","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","SEO","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","25","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","20","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Greater Manchester","EO","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Greater Manchester","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Greater Manchester","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Greater Manchester","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Greater Manchester","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hampshire and Isle of Wight","EO","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hampshire and Isle of Wight","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hampshire and Isle of Wight","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hampshire and Isle of Wight","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hampshire and Isle of Wight","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hampshire and Isle of Wight","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hampshire and Isle of Wight","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hampshire and Isle of Wight","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","AO","Female","30","30","21090","21050"
"In post","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","EO","Female","30","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","EO","Male","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","HEO","Female","25","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","HEO","Male","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","SEO","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","SEO","Male","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Highlands and Islands","AO","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Highlands and Islands","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Highlands and Islands","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Highlands and Islands","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Highlands and Islands","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Highlands and Islands","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Highlands and Islands","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Highlands and Islands","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Inner London - West","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Inner London - West","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Inner London - West","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Inner London - West","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Inner London - West","G7","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Inner London - West","G7","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Inner London - West","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Inner London - West","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Kent","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Kent","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Kent","EO","Female","20","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Kent","EO","Male","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Kent","HEO","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Kent","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Kent","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Kent","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","AO","Female","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","EO","Female","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","EO","Male","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","HEO","Female","10","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","HEO","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","SEO","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","EO","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","SEO","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","EO","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Eastern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Eastern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Yorkshire","AO","Female","40","40","21440","21050"
"In post","2021","Animal and Plant Health Agency","North Yorkshire","AO","Male","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Yorkshire","EO","Female","25","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Yorkshire","EO","Male","30","30","25590","25190"
"In post","2021","Animal and Plant Health Agency","North Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Yorkshire","G6","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
