"Status","Year","Age","Disability","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Unknown","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Tax","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Tax","North East (England)","25","25","[c]","[c]"
"In post","2021","16-19","Unknown","Tax","North West (England)","25","25","[c]","[c]"
"In post","2021","16-19","Unknown","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Tax","Scotland","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Tax","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Tax","Wales","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Tax","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","London","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","North East (England)","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Scotland","30","30","21030","21080"
"In post","2021","16-19","Unknown","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Commercial","London","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Commercial","North West (England)","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Commercial","South West (England)","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Communications","London","25","25","[c]","[c]"
"In post","2021","20-29","Declared disabled","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Communications","North West (England)","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Digital, Data and Technology","London","25","25","[c]","[c]"
"In post","2021","20-29","Declared disabled","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Digital, Data and Technology","North West (England)","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Digital, Data and Technology","South East (England)","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Digital, Data and Technology","South West (England)","30","30","[c]","[c]"
"In post","2021","20-29","Declared disabled","Digital, Data and Technology","Wales","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Digital, Data and Technology","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Digital, Data and Technology","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Economics","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Economics","London","45","45","39390","35640"
"In post","2021","20-29","Declared disabled","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Economics","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Economics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Economics","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Finance","London","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Finance","South East (England)","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Finance","South West (England)","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Finance","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Human Resources","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Human Resources","London","40","40","36780","32640"
"In post","2021","20-29","Declared disabled","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Human Resources","North West (England)","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Human Resources","Scotland","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Human Resources","South West (England)","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Human Resources","Wales","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Human Resources","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Intelligence Analysis","East of England","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Intelligence Analysis","London","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
