"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Charity Commission","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","North West (England)","Female","15","15","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","North West (England)","Male","25","25","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Human Resources","North West (England)","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Intelligence Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Intelligence Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","International Trade","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","International Trade","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Knowledge and Information Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Knowledge and Information Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Legal","London","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","Legal","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Legal","North West (England)","Female","10","5","[c]","[c]"
"In post","2021","Charity Commission","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Operational Delivery","London","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Operational Delivery","North West (England)","Female","20","20","[c]","[c]"
"In post","2021","Charity Commission","Operational Delivery","North West (England)","Male","20","20","[c]","[c]"
"In post","2021","Charity Commission","Operational Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Operational Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Operational Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Operational Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Other","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Other","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Other","North West (England)","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","Other","North West (England)","Male","5","5","[c]","[c]"
"In post","2021","Charity Commission","Other","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Other","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Policy","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Policy","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Policy","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Policy","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Policy","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Policy","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Project Delivery","North West (England)","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","Project Delivery","North West (England)","Male","5","5","[c]","[c]"
"In post","2021","Charity Commission","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Security","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Security","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Security","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Unknown","London","Female","20","20","[c]","[c]"
"In post","2021","Charity Commission","Unknown","London","Male","10","10","[c]","[c]"
"In post","2021","Charity Commission","Unknown","North West (England)","Female","100","90","30630","29160"
"In post","2021","Charity Commission","Unknown","North West (England)","Male","60","60","31780","29160"
"In post","2021","Charity Commission","Unknown","South West (England)","Female","15","15","[c]","[c]"
"In post","2021","Charity Commission","Unknown","South West (England)","Male","15","10","[c]","[c]"
"In post","2021","Charity Commission","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Unknown","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Commercial","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Commercial","London","Male","5","5","[c]","[c]"
"In post","2021","Competition and Markets Authority","Communications","London","Female","20","20","[c]","[c]"
"In post","2021","Competition and Markets Authority","Communications","London","Male","15","15","[c]","[c]"
"In post","2021","Competition and Markets Authority","Corporate Finance","London","Female","5","5","[c]","[c]"
"In post","2021","Competition and Markets Authority","Corporate Finance","London","Male","10","10","[c]","[c]"
"In post","2021","Competition and Markets Authority","Digital, Data and Technology","London","Female","25","25","[c]","[c]"
"In post","2021","Competition and Markets Authority","Digital, Data and Technology","London","Male","35","35","58840","54550"
"In post","2021","Competition and Markets Authority","Digital, Data and Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Digital, Data and Technology","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Economics","London","Female","40","35","60820","57850"
"In post","2021","Competition and Markets Authority","Economics","London","Male","50","50","64710","62270"
"In post","2021","Competition and Markets Authority","Economics","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Economics","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Human Resources","London","Female","30","25","[c]","[c]"
"In post","2021","Competition and Markets Authority","Human Resources","London","Male","10","10","[c]","[c]"
"In post","2021","Competition and Markets Authority","Intelligence Analysis","London","Female","10","10","[c]","[c]"
"In post","2021","Competition and Markets Authority","Intelligence Analysis","London","Male","25","25","[c]","[c]"
"In post","2021","Competition and Markets Authority","Intelligence Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Intelligence Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Knowledge and Information Management","London","Female","5","5","[c]","[c]"
"In post","2021","Competition and Markets Authority","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Legal","London","Female","70","65","69630","71370"
"In post","2021","Competition and Markets Authority","Legal","London","Male","50","50","71720","73450"
"In post","2021","Competition and Markets Authority","Legal","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Legal","Scotland","Male","5","5","[c]","[c]"
"In post","2021","Competition and Markets Authority","Policy","London","Female","10","10","[c]","[c]"
"In post","2021","Competition and Markets Authority","Policy","London","Male","15","15","[c]","[c]"
"In post","2021","Competition and Markets Authority","Policy","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Policy","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Project Delivery","London","Female","185","175","59150","55860"
"In post","2021","Competition and Markets Authority","Project Delivery","London","Male","155","155","63430","59870"
