"Status","Year","Disability","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Communications","London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Digital, Data and Technology","London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Digital, Data and Technology","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Economics","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Finance","London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Finance","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Human Resources","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Human Resources","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Intelligence Analysis","London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Intelligence Analysis","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Legal","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Legal","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Medicine","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Operational Delivery","London","105","95","32650","29430"
"In post","2021","Declared disabled","Mixed","Operational Delivery","Outside London","285","260","27460","25560"
"In post","2021","Declared disabled","Mixed","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Other","London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Other","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Policy","London","80","75","41230","40050"
"In post","2021","Declared disabled","Mixed","Policy","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Policy","Overseas","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Project Delivery","London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Project Delivery","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Property","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Psychology","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Science and Engineering","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Security","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Security","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Statistics","London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Tax","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Tax","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Unknown","London","115","110","36560","31060"
"In post","2021","Declared disabled","Mixed","Unknown","Outside London","280","255","26800","27570"
"In post","2021","Declared disabled","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Economics","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Human Resources","London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
