"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","AO","Female","70","60","22400","21100"
"In post","2021","Declared disabled","Property","AO","Male","40","35","23670","22920"
"In post","2021","Declared disabled","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","EO","Female","75","65","27230","26670"
"In post","2021","Declared disabled","Property","EO","Male","80","80","27010","26620"
"In post","2021","Declared disabled","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","G6","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Property","G6","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","G7","Female","35","30","54910","54540"
"In post","2021","Declared disabled","Property","G7","Male","40","40","54930","54810"
"In post","2021","Declared disabled","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","HEO","Female","95","90","32910","33300"
"In post","2021","Declared disabled","Property","HEO","Male","90","85","33360","33300"
"In post","2021","Declared disabled","Property","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","SEO","Female","50","45","40970","40580"
"In post","2021","Declared disabled","Property","SEO","Male","75","70","41540","40980"
"In post","2021","Declared disabled","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","AA","Female","30","30","[c]","[c]"
"In post","2021","Declared disabled","Security","AA","Male","120","115","20000","19560"
"In post","2021","Declared disabled","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","AO","Female","45","45","28610","22600"
"In post","2021","Declared disabled","Security","AO","Male","160","155","32450","39070"
"In post","2021","Declared disabled","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","EO","Female","45","45","28050","26670"
"In post","2021","Declared disabled","Security","EO","Male","70","70","34150","28800"
"In post","2021","Declared disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","G6","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","G7","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Security","G7","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","HEO","Female","35","35","34510","33300"
"In post","2021","Declared disabled","Security","HEO","Male","65","65","36940","34260"
"In post","2021","Declared disabled","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","SEO","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Security","SEO","Male","30","30","47130","44760"
"In post","2021","Declared disabled","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","AA","Female","285","240","20160","20060"
"In post","2021","Declared disabled","Unknown","AA","Male","280","265","19720","19560"
"In post","2021","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","AO","Female","4125","3385","21390","21010"
"In post","2021","Declared disabled","Unknown","AO","Male","2345","2180","21440","21010"
"In post","2021","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","EO","Female","6750","5870","27970","27570"
"In post","2021","Declared disabled","Unknown","EO","Male","3440","3245","28010","27570"
"In post","2021","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","G6","Female","135","130","69530","68720"
"In post","2021","Declared disabled","Unknown","G6","Male","100","95","70330","69690"
"In post","2021","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","G7","Female","360","340","55570","54070"
"In post","2021","Declared disabled","Unknown","G7","Male","320","310","57260","57430"
"In post","2021","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","HEO","Female","1325","1220","33820","33300"
"In post","2021","Declared disabled","Unknown","HEO","Male","850","815","34110","33620"
"In post","2021","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","SCS level","Female","45","45","86820","83230"
"In post","2021","Declared disabled","Unknown","SCS level","Male","50","50","90990","84710"
"In post","2021","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","SEO","Female","595","560","40730","40580"
"In post","2021","Declared disabled","Unknown","SEO","Male","470","455","41690","41190"
"In post","2021","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Male","25","25","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","AA","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","AO","Female","55","50","21910","21050"
"In post","2021","Declared non-disabled","Analysis","AO","Male","45","45","22560","21590"
"In post","2021","Declared non-disabled","Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","EO","Female","230","210","26420","26000"
"In post","2021","Declared non-disabled","Analysis","EO","Male","220","215","26790","26490"
"In post","2021","Declared non-disabled","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","G6","Female","155","140","69990","66680"
"In post","2021","Declared non-disabled","Analysis","G6","Male","230","225","74350","70820"
"In post","2021","Declared non-disabled","Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","G7","Female","535","495","54500","54110"
"In post","2021","Declared non-disabled","Analysis","G7","Male","710","695","54690","54760"
"In post","2021","Declared non-disabled","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HEO","Female","550","530","32860","32120"
"In post","2021","Declared non-disabled","Analysis","HEO","Male","710","700","33420","33210"
"In post","2021","Declared non-disabled","Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","SCS level","Female","50","50","85750","78730"
"In post","2021","Declared non-disabled","Analysis","SCS level","Male","70","70","88080","78580"
"In post","2021","Declared non-disabled","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","SEO","Female","465","435","40220","39530"
"In post","2021","Declared non-disabled","Analysis","SEO","Male","500","490","40730","39850"
"In post","2021","Declared non-disabled","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","AA","Female","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","AA","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","AO","Female","195","180","21980","21130"
"In post","2021","Declared non-disabled","Commercial","AO","Male","115","110","21760","21130"
"In post","2021","Declared non-disabled","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","EO","Female","340","315","26930","26670"
"In post","2021","Declared non-disabled","Commercial","EO","Male","235","230","27110","26670"
"In post","2021","Declared non-disabled","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","G6","Female","140","140","71390","69370"
"In post","2021","Declared non-disabled","Commercial","G6","Male","155","150","71810","69080"
"In post","2021","Declared non-disabled","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","G7","Female","225","215","54360","53860"
"In post","2021","Declared non-disabled","Commercial","G7","Male","300","295","56720","54700"
"In post","2021","Declared non-disabled","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HEO","Female","455","440","32890","33300"
"In post","2021","Declared non-disabled","Commercial","HEO","Male","360","360","33450","33300"
"In post","2021","Declared non-disabled","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","SCS level","Female","55","50","106540","95940"
"In post","2021","Declared non-disabled","Commercial","SCS level","Male","115","115","112460","103390"
"In post","2021","Declared non-disabled","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","SEO","Female","540","520","41360","40600"
"In post","2021","Declared non-disabled","Commercial","SEO","Male","570","565","43440","42000"
"In post","2021","Declared non-disabled","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Unknown","Female","80","75","37260","32720"
"In post","2021","Declared non-disabled","Commercial","Unknown","Male","80","80","42430","39860"
"In post","2021","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","AA","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","AO","Female","170","145","21410","21400"
"In post","2021","Declared non-disabled","Communications","AO","Male","105","100","21710","21140"
"In post","2021","Declared non-disabled","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","EO","Female","765","720","26030","25560"
"In post","2021","Declared non-disabled","Communications","EO","Male","835","820","25540","25560"
"In post","2021","Declared non-disabled","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","G6","Female","100","95","66800","66230"
"In post","2021","Declared non-disabled","Communications","G6","Male","80","80","68170","68170"
"In post","2021","Declared non-disabled","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","G7","Female","310","290","54780","54650"
"In post","2021","Declared non-disabled","Communications","G7","Male","195","195","54580","54220"
"In post","2021","Declared non-disabled","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","HEO","Female","660","635","32800","31810"
"In post","2021","Declared non-disabled","Communications","HEO","Male","590","580","32790","31810"
"In post","2021","Declared non-disabled","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","SCS level","Female","45","45","85380","81760"
"In post","2021","Declared non-disabled","Communications","SCS level","Male","40","40","93800","81100"
"In post","2021","Declared non-disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
