"Status","Year","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","150","[c]","36740","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Female","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","125","[c]","40680","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Female","Heterosexual / straight","240","[c]","35500","32870"
"New entrant CS","2021","Department for Education","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Female","Unknown","180","[c]","34510","29360"
"New entrant CS","2021","Department for Education","Male","Heterosexual / straight","165","[c]","37070","36500"
"New entrant CS","2021","Department for Education","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Male","Unknown","110","[c]","39080","36500"
"New entrant CS","2021","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","575","[c]","31640","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Female","LGBO","65","[c]","32820","29000"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Female","Undeclared","60","[c]","31410","29780"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Female","Unknown","220","[c]","31340","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","425","[c]","34590","31460"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Male","LGBO","55","[c]","33220","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Male","Undeclared","50","[c]","31660","29540"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Male","Unknown","170","[c]","34370","29270"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Female","Heterosexual / straight","110","[c]","35840","31800"
"New entrant CS","2021","Department for International Trade","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Female","Unknown","85","[c]","30190","28000"
"New entrant CS","2021","Department for International Trade","Male","Heterosexual / straight","95","[c]","34960","31800"
"New entrant CS","2021","Department for International Trade","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Male","Unknown","70","[c]","35980","31800"
"New entrant CS","2021","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Female","Heterosexual / straight","325","[c]","30400","29130"
"New entrant CS","2021","Department for Transport","Female","LGBO","40","[c]","29770","29970"
"New entrant CS","2021","Department for Transport","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Female","Unknown","260","[c]","27840","21590"
"New entrant CS","2021","Department for Transport","Male","Heterosexual / straight","380","[c]","34260","30730"
"New entrant CS","2021","Department for Transport","Male","LGBO","45","[c]","30550","30270"
"New entrant CS","2021","Department for Transport","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Male","Unknown","315","[c]","31490","26590"
"New entrant CS","2021","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Female","Heterosexual / straight","7905","[c]","26790","27570"
"New entrant CS","2021","Department for Work and Pensions","Female","LGBO","675","[c]","26600","27570"
"New entrant CS","2021","Department for Work and Pensions","Female","Undeclared","445","[c]","27410","27570"
"New entrant CS","2021","Department for Work and Pensions","Female","Unknown","1050","[c]","27710","27570"
"New entrant CS","2021","Department for Work and Pensions","Male","Heterosexual / straight","5340","[c]","26700","27570"
"New entrant CS","2021","Department for Work and Pensions","Male","LGBO","700","[c]","26290","27570"
"New entrant CS","2021","Department for Work and Pensions","Male","Undeclared","325","[c]","26950","27570"
"New entrant CS","2021","Department for Work and Pensions","Male","Unknown","735","[c]","27850","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Female","Heterosexual / straight","1375","[c]","34020","31370"
"New entrant CS","2021","Department of Health and Social Care","Female","LGBO","95","[c]","32060","28970"
"New entrant CS","2021","Department of Health and Social Care","Female","Undeclared","240","[c]","34830","32330"
"New entrant CS","2021","Department of Health and Social Care","Female","Unknown","535","[c]","39290","32790"
"New entrant CS","2021","Department of Health and Social Care","Male","Heterosexual / straight","535","[c]","38860","32790"
"New entrant CS","2021","Department of Health and Social Care","Male","LGBO","70","[c]","35610","32330"
"New entrant CS","2021","Department of Health and Social Care","Male","Undeclared","100","[c]","42770","33110"
"New entrant CS","2021","Department of Health and Social Care","Male","Unknown","365","[c]","42830","32790"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Female","Heterosexual / straight","40","[c]","33940","32350"
"New entrant CS","2021","Food Standards Agency","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Male","Heterosexual / straight","40","[c]","35720","32350"
"New entrant CS","2021","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Female","Heterosexual / straight","185","[c]","25840","22350"
"New entrant CS","2021","HM Land Registry","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Female","Unknown","180","[c]","26050","22350"
"New entrant CS","2021","HM Land Registry","Male","Heterosexual / straight","125","[c]","27200","22350"
"New entrant CS","2021","HM Land Registry","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Male","Unknown","150","[c]","26490","22350"
"New entrant CS","2021","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Female","Heterosexual / straight","795","[c]","25490","20880"
"New entrant CS","2021","HM Revenue and Customs","Female","LGBO","70","[c]","26230","24120"
"New entrant CS","2021","HM Revenue and Customs","Female","Undeclared","50","[c]","25720","20140"
"New entrant CS","2021","HM Revenue and Customs","Female","Unknown","1805","[c]","23770","20140"
"New entrant CS","2021","HM Revenue and Customs","Male","Heterosexual / straight","760","[c]","26000","24500"
"New entrant CS","2021","HM Revenue and Customs","Male","LGBO","115","[c]","24200","20140"
"New entrant CS","2021","HM Revenue and Customs","Male","Undeclared","40","[c]","28430","25560"
"New entrant CS","2021","HM Revenue and Customs","Male","Unknown","1765","[c]","24680","20140"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Female","Heterosexual / straight","170","[c]","33400","28500"
"New entrant CS","2021","HM Treasury","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Female","Undeclared","40","[c]","33890","30500"
"New entrant CS","2021","HM Treasury","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Male","Heterosexual / straight","155","[c]","33540","28500"
"New entrant CS","2021","HM Treasury","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Male","Undeclared","45","[c]","37010","32320"
"New entrant CS","2021","HM Treasury","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Female","Heterosexual / straight","260","[c]","32380","28650"
"New entrant CS","2021","Home Office","Female","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Female","Unknown","675","[c]","31000","27370"
"New entrant CS","2021","Home Office","Male","Heterosexual / straight","350","[c]","32730","25630"
"New entrant CS","2021","Home Office","Male","LGBO","30","[c]","30570","24880"
"New entrant CS","2021","Home Office","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Male","Unknown","780","[c]","31740","25630"
"New entrant CS","2021","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Female","Heterosexual / straight","1340","[c]","28810","25390"
"New entrant CS","2021","Ministry of Defence","Female","LGBO","100","[c]","27300","26350"
"New entrant CS","2021","Ministry of Defence","Female","Undeclared","70","[c]","28810","26350"
"New entrant CS","2021","Ministry of Defence","Female","Unknown","265","[c]","32050","26350"
"New entrant CS","2021","Ministry of Defence","Male","Heterosexual / straight","1710","[c]","31630","28000"
"New entrant CS","2021","Ministry of Defence","Male","LGBO","80","[c]","26790","26350"
"New entrant CS","2021","Ministry of Defence","Male","Undeclared","115","[c]","32280","26930"
"New entrant CS","2021","Ministry of Defence","Male","Unknown","535","[c]","28930","25540"
"New entrant CS","2021","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","Heterosexual / straight","160","[c]","36010","32780"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","Unknown","30","[c]","35200","31480"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","Heterosexual / straight","140","[c]","38560","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","Unknown","30","[c]","35770","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Female","Heterosexual / straight","2635","[c]","24070","22850"
"New entrant CS","2021","Ministry of Justice","Female","LGBO","305","[c]","23550","22850"
"New entrant CS","2021","Ministry of Justice","Female","Undeclared","145","[c]","25190","22850"
"New entrant CS","2021","Ministry of Justice","Female","Unknown","1985","[c]","23800","22680"
"New entrant CS","2021","Ministry of Justice","Male","Heterosexual / straight","1950","[c]","25760","22850"
"New entrant CS","2021","Ministry of Justice","Male","LGBO","175","[c]","25120","22850"
"New entrant CS","2021","Ministry of Justice","Male","Undeclared","90","[c]","28770","23920"
"New entrant CS","2021","Ministry of Justice","Male","Unknown","1500","[c]","25380","22850"
"New entrant CS","2021","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Female","Heterosexual / straight","425","[c]","32630","32260"
"New entrant CS","2021","National Crime Agency","Female","LGBO","35","[c]","31260","31450"
"New entrant CS","2021","National Crime Agency","Female","Undeclared","35","[c]","31890","28840"
"New entrant CS","2021","National Crime Agency","Female","Unknown","65","[c]","36370","32770"
"New entrant CS","2021","National Crime Agency","Male","Heterosexual / straight","380","[c]","36000","34140"
"New entrant CS","2021","National Crime Agency","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Male","Undeclared","35","[c]","31000","28840"
"New entrant CS","2021","National Crime Agency","Male","Unknown","60","[c]","38870","36740"
"New entrant CS","2021","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Female","Heterosexual / straight","90","[c]","48410","46360"
"New entrant CS","2021","Office for Standards in Education","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Male","Heterosexual / straight","50","[c]","52530","51360"
"New entrant CS","2021","Office for Standards in Education","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Female","Heterosexual / straight","100","[c]","32950","25750"
"New entrant CS","2021","Office of Gas and Electricity Markets","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Male","Heterosexual / straight","120","[c]","36060","29980"
"New entrant CS","2021","Office of Gas and Electricity Markets","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Female","Heterosexual / straight","65","[c]","38250","34800"
"New entrant CS","2021","Other Cabinet Office Agencies","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Male","Heterosexual / straight","90","[c]","38760","34800"
"New entrant CS","2021","Other Cabinet Office Agencies","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Female","Heterosexual / straight","505","[c]","29550","26160"
"New entrant CS","2021","Scottish Government","Female","LGBO","50","[c]","29920","27140"
"New entrant CS","2021","Scottish Government","Female","Undeclared","90","[c]","26240","20850"
"New entrant CS","2021","Scottish Government","Female","Unknown","550","[c]","32030","27150"
"New entrant CS","2021","Scottish Government","Male","Heterosexual / straight","290","[c]","30090","26160"
"New entrant CS","2021","Scottish Government","Male","LGBO","55","[c]","29010","26160"
"New entrant CS","2021","Scottish Government","Male","Undeclared","60","[c]","29070","23340"
"New entrant CS","2021","Scottish Government","Male","Unknown","475","[c]","30670","26160"
"New entrant CS","2021","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Female","Heterosexual / straight","35","[c]","42620","41000"
"New entrant CS","2021","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Male","Heterosexual / straight","35","[c]","51860","50000"
"New entrant CS","2021","UK Export Finance","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Female","Heterosexual / straight","370","[c]","31540","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Female","LGBO","40","[c]","31030","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Female","Undeclared","30","[c]","[c]","[c]"
