"Status","Year","Disability","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Department of Health and Social Care","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","SEO","Female","70","65","39670","39110"
"In post","2021","Declared disabled","Department of Health and Social Care","SEO","Male","30","30","40840","41090"
"In post","2021","Declared disabled","Department of Health and Social Care","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","G6","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","EO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","EO","Male","25","25","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","HEO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","HEO","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","SEO","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","AO","Female","40","40","25300","24750"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","AO","Male","40","40","26140","26590"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","EO","Female","75","70","29740","29300"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","EO","Male","55","50","29730","29770"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","G6","Female","30","30","67750","67790"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","G6","Male","45","45","69510","68200"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","G7","Female","95","90","55340","55620"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","G7","Male","80","75","55660","55940"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","HEO","Female","115","115","35810","35700"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","HEO","Male","105","105","35630","34770"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","SEO","Female","45","45","41950","42200"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","SEO","Male","45","40","43810","44130"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","AO","Female","65","60","22410","22350"
"In post","2021","Declared disabled","HM Land Registry","AO","Male","45","45","22500","22350"
"In post","2021","Declared disabled","HM Land Registry","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","EO","Female","135","105","27340","27130"
"In post","2021","Declared disabled","HM Land Registry","EO","Male","70","60","27640","27130"
"In post","2021","Declared disabled","HM Land Registry","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","G7","Female","10","5","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","G7","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","HEO","Female","55","50","34080","33840"
"In post","2021","Declared disabled","HM Land Registry","HEO","Male","50","40","35090","33840"
"In post","2021","Declared disabled","HM Land Registry","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","SEO","Female","25","25","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","SEO","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","AA","Female","60","45","20110","20070"
"In post","2021","Declared disabled","HM Revenue and Customs","AA","Male","65","60","20050","20070"
"In post","2021","Declared disabled","HM Revenue and Customs","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","AO","Female","1135","895","21170","21440"
"In post","2021","Declared disabled","HM Revenue and Customs","AO","Male","715","660","20850","20140"
"In post","2021","Declared disabled","HM Revenue and Customs","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","EO","Female","765","675","26810","25560"
"In post","2021","Declared disabled","HM Revenue and Customs","EO","Male","520","480","26680","25560"
"In post","2021","Declared disabled","HM Revenue and Customs","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","G6","Female","80","75","65940","64670"
"In post","2021","Declared disabled","HM Revenue and Customs","G6","Male","85","80","66590","64670"
"In post","2021","Declared disabled","HM Revenue and Customs","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","G7","Female","240","230","53520","52580"
"In post","2021","Declared disabled","HM Revenue and Customs","G7","Male","230","215","54680","52580"
"In post","2021","Declared disabled","HM Revenue and Customs","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","HEO","Female","655","600","32610","31810"
"In post","2021","Declared disabled","HM Revenue and Customs","HEO","Male","570","535","33220","31810"
