"Status","Year","Age","Disability","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Undeclared","London","Undeclared","310","305","37690","34940"
"In post","2021","20-29","Undeclared","London","Unknown","260","260","37240","34710"
"In post","2021","20-29","Undeclared","North East (England)","Heterosexual / straight","60","60","25500","25560"
"In post","2021","20-29","Undeclared","North East (England)","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","North East (England)","Undeclared","30","30","[c]","[c]"
"In post","2021","20-29","Undeclared","North East (England)","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","Heterosexual / straight","125","125","26290","25470"
"In post","2021","20-29","Undeclared","North West (England)","LGBO","35","35","26270","27360"
"In post","2021","20-29","Undeclared","North West (England)","Undeclared","90","85","26350","25560"
"In post","2021","20-29","Undeclared","North West (England)","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Northern Ireland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","Heterosexual / straight","55","55","26470","23340"
"In post","2021","20-29","Undeclared","Scotland","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","Undeclared","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","Heterosexual / straight","110","105","27030","27020"
"In post","2021","20-29","Undeclared","South East (England)","LGBO","30","30","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","Undeclared","75","75","27690","27570"
"In post","2021","20-29","Undeclared","South East (England)","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","South West (England)","Heterosexual / straight","100","95","26420","26740"
"In post","2021","20-29","Undeclared","South West (England)","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","South West (England)","Undeclared","100","95","27750","27150"
"In post","2021","20-29","Undeclared","South West (England)","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Wales","Heterosexual / straight","75","75","25490","25560"
"In post","2021","20-29","Undeclared","Wales","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Wales","Undeclared","55","50","25870","26130"
"In post","2021","20-29","Undeclared","Wales","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","West Midlands (England)","Heterosexual / straight","80","80","26400","26550"
"In post","2021","20-29","Undeclared","West Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","West Midlands (England)","Undeclared","60","55","26800","26080"
"In post","2021","20-29","Undeclared","West Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","Heterosexual / straight","90","90","27050","27140"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","Undeclared","70","70","27430","26810"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","East Midlands (England)","Heterosexual / straight","100","100","25660","22350"
"In post","2021","20-29","Unknown","East Midlands (England)","LGBO","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","East Midlands (England)","Unknown","750","730","24620","24440"
"In post","2021","20-29","Unknown","East of England","Heterosexual / straight","100","100","27680","26510"
"In post","2021","20-29","Unknown","East of England","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","East of England","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","East of England","Unknown","500","490","25720","25560"
"In post","2021","20-29","Unknown","London","Heterosexual / straight","1270","1265","35520","32870"
"In post","2021","20-29","Unknown","London","LGBO","165","165","38560","35110"
"In post","2021","20-29","Unknown","London","Undeclared","145","145","34660","32960"
"In post","2021","20-29","Unknown","London","Unknown","5490","5470","34680","32000"
"In post","2021","20-29","Unknown","North East (England)","Heterosexual / straight","115","110","25630","24560"
"In post","2021","20-29","Unknown","North East (England)","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","North East (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","North East (England)","Unknown","1075","1050","24250","22850"
"In post","2021","20-29","Unknown","North West (England)","Heterosexual / straight","390","390","27520","26350"
"In post","2021","20-29","Unknown","North West (England)","LGBO","45","45","26370","25240"
"In post","2021","20-29","Unknown","North West (England)","Undeclared","30","30","28770","28840"
"In post","2021","20-29","Unknown","North West (England)","Unknown","1800","1770","24850","24250"
"In post","2021","20-29","Unknown","Northern Ireland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Northern Ireland","Unknown","190","180","22170","20140"
"In post","2021","20-29","Unknown","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Overseas","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Overseas","Unknown","60","60","38790","38300"
"In post","2021","20-29","Unknown","Scotland","Heterosexual / straight","435","425","27740","26160"
"In post","2021","20-29","Unknown","Scotland","LGBO","45","45","29160","29190"
"In post","2021","20-29","Unknown","Scotland","Undeclared","225","220","25090","22820"
"In post","2021","20-29","Unknown","Scotland","Unknown","2010","1965","25080","23340"
"In post","2021","20-29","Unknown","South East (England)","Heterosexual / straight","310","305","28080","27660"
"In post","2021","20-29","Unknown","South East (England)","LGBO","35","35","27070","27660"
"In post","2021","20-29","Unknown","South East (England)","Undeclared","30","30","[c]","[c]"
"In post","2021","20-29","Unknown","South East (England)","Unknown","1010","995","26550","26610"
"In post","2021","20-29","Unknown","South West (England)","Heterosexual / straight","335","330","27660","26480"
"In post","2021","20-29","Unknown","South West (England)","LGBO","30","30","[c]","[c]"
"In post","2021","20-29","Unknown","South West (England)","Undeclared","40","40","29160","29020"
"In post","2021","20-29","Unknown","South West (England)","Unknown","1000","985","26560","25560"
"In post","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","Unknown","700","700","29790","29250"
"In post","2021","20-29","Unknown","Wales","Heterosexual / straight","290","285","27770","26680"
"In post","2021","20-29","Unknown","Wales","LGBO","35","35","27410","23940"
"In post","2021","20-29","Unknown","Wales","Undeclared","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","Wales","Unknown","1355","1330","24840","23050"
"In post","2021","20-29","Unknown","West Midlands (England)","Heterosexual / straight","185","185","27500","26550"
"In post","2021","20-29","Unknown","West Midlands (England)","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","West Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","West Midlands (England)","Unknown","955","940","24220","22850"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","Heterosexual / straight","205","205","28310","25480"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","LGBO","35","35","27480","28970"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","Undeclared","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","Unknown","1560","1540","25140","23970"
"In post","2021","30-39","Declared disabled","East Midlands (England)","Heterosexual / straight","310","285","27370","26780"
"In post","2021","30-39","Declared disabled","East Midlands (England)","LGBO","50","50","28590","27570"
"In post","2021","30-39","Declared disabled","East Midlands (England)","Undeclared","35","35","30060","26810"
"In post","2021","30-39","Declared disabled","East Midlands (England)","Unknown","20","15","[c]","[c]"
"In post","2021","30-39","Declared disabled","East of England","Heterosexual / straight","255","235","29830","27570"
"In post","2021","30-39","Declared disabled","East of England","LGBO","35","35","30100","27570"
"In post","2021","30-39","Declared disabled","East of England","Undeclared","30","25","[c]","[c]"
"In post","2021","30-39","Declared disabled","East of England","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Declared disabled","London","Heterosexual / straight","1310","1260","43240","39190"
"In post","2021","30-39","Declared disabled","London","LGBO","235","230","45610","42270"
"In post","2021","30-39","Declared disabled","London","Undeclared","150","145","45720","45200"
"In post","2021","30-39","Declared disabled","London","Unknown","65","60","42630","39940"
"In post","2021","30-39","Declared disabled","North East (England)","Heterosexual / straight","385","360","26400","25560"
"In post","2021","30-39","Declared disabled","North East (England)","LGBO","45","45","25920","24140"
"In post","2021","30-39","Declared disabled","North East (England)","Undeclared","35","30","27250","22700"
"In post","2021","30-39","Declared disabled","North East (England)","Unknown","20","15","[c]","[c]"
"In post","2021","30-39","Declared disabled","North West (England)","Heterosexual / straight","770","720","28350","27340"
"In post","2021","30-39","Declared disabled","North West (England)","LGBO","115","110","28280","25560"
"In post","2021","30-39","Declared disabled","North West (England)","Undeclared","85","80","27620","26810"
"In post","2021","30-39","Declared disabled","North West (England)","Unknown","45","40","29590","27570"
"In post","2021","30-39","Declared disabled","Northern Ireland","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","30-39","Declared disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Northern Ireland","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Overseas","Heterosexual / straight","45","45","47150","48490"
"In post","2021","30-39","Declared disabled","Overseas","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Scotland","Heterosexual / straight","540","510","30830","27570"
"In post","2021","30-39","Declared disabled","Scotland","LGBO","120","115","31950","29190"
"In post","2021","30-39","Declared disabled","Scotland","Undeclared","65","60","29310","27570"
"In post","2021","30-39","Declared disabled","Scotland","Unknown","75","70","30990","28260"
"In post","2021","30-39","Declared disabled","South East (England)","Heterosexual / straight","505","480","30720","29290"
"In post","2021","30-39","Declared disabled","South East (England)","LGBO","80","75","29140","27570"
"In post","2021","30-39","Declared disabled","South East (England)","Undeclared","45","40","28920","27570"
"In post","2021","30-39","Declared disabled","South East (England)","Unknown","35","30","30430","27570"
"In post","2021","30-39","Declared disabled","South West (England)","Heterosexual / straight","590","560","31910","29180"
"In post","2021","30-39","Declared disabled","South West (England)","LGBO","80","80","30260","28380"
"In post","2021","30-39","Declared disabled","South West (England)","Undeclared","65","65","32590","31990"
"In post","2021","30-39","Declared disabled","South West (England)","Unknown","65","60","31930","32060"
"In post","2021","30-39","Declared disabled","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Wales","Heterosexual / straight","420","390","28520","26580"
"In post","2021","30-39","Declared disabled","Wales","LGBO","80","80","28900","27570"
"In post","2021","30-39","Declared disabled","Wales","Undeclared","70","60","24700","22140"
