"Status","Year","Age","Ethnicity","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Female","Heterosexual / straight","405","355","35750","31060"
"In post","2021","40-49","Unknown","Female","LGBO","25","20","[c]","[c]"
"In post","2021","40-49","Unknown","Female","Undeclared","380","340","31230","29350"
"In post","2021","40-49","Unknown","Female","Unknown","5705","5170","35800","29290"
"In post","2021","40-49","Unknown","Male","Heterosexual / straight","315","310","37550","31810"
"In post","2021","40-49","Unknown","Male","LGBO","35","30","46870","36160"
"In post","2021","40-49","Unknown","Male","Undeclared","265","260","34820","30540"
"In post","2021","40-49","Unknown","Male","Unknown","5585","5490","38090","31990"
"In post","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Female","Heterosexual / straight","35615","32050","35600","30420"
"In post","2021","40-49","White","Female","LGBO","1500","1435","36420","31650"
"In post","2021","40-49","White","Female","Undeclared","3240","2885","33660","27570"
"In post","2021","40-49","White","Female","Unknown","5365","4505","32050","27570"
"In post","2021","40-49","White","Male","Heterosexual / straight","26775","26505","38540","33260"
"In post","2021","40-49","White","Male","LGBO","1835","1805","39820","31990"
"In post","2021","40-49","White","Male","Undeclared","2285","2255","36310","31810"
"In post","2021","40-49","White","Male","Unknown","3750","3685","36220","31810"
"In post","2021","40-49","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Female","Heterosexual / straight","2355","2160","33320","29570"
"In post","2021","50-59","Asian","Female","LGBO","50","45","31370","27570"
"In post","2021","50-59","Asian","Female","Undeclared","310","280","29560","27570"
"In post","2021","50-59","Asian","Female","Unknown","580","510","31210","27570"
"In post","2021","50-59","Asian","Male","Heterosexual / straight","1735","1695","35520","30880"
"In post","2021","50-59","Asian","Male","LGBO","30","30","32960","27120"
"In post","2021","50-59","Asian","Male","Undeclared","140","135","33560","29600"
"In post","2021","50-59","Asian","Male","Unknown","295","285","33060","27570"
"In post","2021","50-59","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Female","Heterosexual / straight","2620","2515","33180","30380"
"In post","2021","50-59","Black","Female","LGBO","35","35","30380","27530"
"In post","2021","50-59","Black","Female","Undeclared","245","230","31470","29420"
"In post","2021","50-59","Black","Female","Unknown","465","435","32270","30400"
"In post","2021","50-59","Black","Male","Heterosexual / straight","1465","1445","35280","31270"
"In post","2021","50-59","Black","Male","LGBO","45","45","42000","31650"
"In post","2021","50-59","Black","Male","Undeclared","95","90","32460","29940"
"In post","2021","50-59","Black","Male","Unknown","270","260","32820","31650"
"In post","2021","50-59","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Female","Heterosexual / straight","95","90","37250","30020"
"In post","2021","50-59","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Chinese","Female","Unknown","25","20","[c]","[c]"
"In post","2021","50-59","Chinese","Male","Heterosexual / straight","60","60","34390","30940"
"In post","2021","50-59","Chinese","Male","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Male","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Female","Heterosexual / straight","645","610","35000","30110"
"In post","2021","50-59","Mixed","Female","LGBO","40","35","35370","30720"
"In post","2021","50-59","Mixed","Female","Undeclared","75","70","32510","27570"
"In post","2021","50-59","Mixed","Female","Unknown","105","95","35760","30010"
"In post","2021","50-59","Mixed","Male","Heterosexual / straight","485","470","39080","34290"
"In post","2021","50-59","Mixed","Male","LGBO","60","60","36180","32260"
"In post","2021","50-59","Mixed","Male","Undeclared","65","65","39060","31650"
"In post","2021","50-59","Mixed","Male","Unknown","70","70","36860","31650"
"In post","2021","50-59","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Female","Heterosexual / straight","205","190","36660","30770"
"In post","2021","50-59","Other ethnicity","Female","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Female","Undeclared","40","40","35610","29500"
"In post","2021","50-59","Other ethnicity","Female","Unknown","60","50","39440","32100"
"In post","2021","50-59","Other ethnicity","Male","Heterosexual / straight","185","180","38760","33050"
"In post","2021","50-59","Other ethnicity","Male","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Male","Undeclared","70","65","44260","38620"
"In post","2021","50-59","Other ethnicity","Male","Unknown","50","45","37730","31310"
"In post","2021","50-59","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Female","Heterosexual / straight","470","435","31780","27940"
"In post","2021","50-59","Undeclared","Female","LGBO","30","30","30490","28130"
"In post","2021","50-59","Undeclared","Female","Undeclared","2010","1845","32900","28990"
"In post","2021","50-59","Undeclared","Female","Unknown","905","775","30170","27570"
"In post","2021","50-59","Undeclared","Male","Heterosexual / straight","510","495","35320","31340"
"In post","2021","50-59","Undeclared","Male","LGBO","65","65","35280","31650"
"In post","2021","50-59","Undeclared","Male","Undeclared","3020","2945","37410","33370"
"In post","2021","50-59","Undeclared","Male","Unknown","850","810","34420","31810"
"In post","2021","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Female","Heterosexual / straight","485","430","32730","27570"
"In post","2021","50-59","Unknown","Female","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Female","Undeclared","540","480","29390","26550"
"In post","2021","50-59","Unknown","Female","Unknown","5065","4610","33140","27570"
"In post","2021","50-59","Unknown","Male","Heterosexual / straight","375","365","38030","32280"
"In post","2021","50-59","Unknown","Male","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Unknown","Male","Undeclared","375","365","34150","29350"
"In post","2021","50-59","Unknown","Male","Unknown","5885","5720","37960","33300"
"In post","2021","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","White","Female","Heterosexual / straight","44825","40840","32860","27570"
"In post","2021","50-59","White","Female","LGBO","1185","1125","35250","30880"
"In post","2021","50-59","White","Female","Undeclared","5155","4610","31680","27570"
"In post","2021","50-59","White","Female","Unknown","7825","6725","30530","27570"
"In post","2021","50-59","White","Male","Heterosexual / straight","36625","35690","37910","33190"
"In post","2021","50-59","White","Male","LGBO","1710","1665","37470","31810"
"In post","2021","50-59","White","Male","Undeclared","3840","3725","36280","31810"
"In post","2021","50-59","White","Male","Unknown","6070","5845","35620","31650"
"In post","2021","50-59","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Female","Heterosexual / straight","540","445","30040","27570"
"In post","2021","60-64","Asian","Female","LGBO","25","20","[c]","[c]"
"In post","2021","60-64","Asian","Female","Undeclared","115","95","27670","25630"
"In post","2021","60-64","Asian","Female","Unknown","160","125","29800","25630"
"In post","2021","60-64","Asian","Male","Heterosexual / straight","410","380","34800","29990"
"In post","2021","60-64","Asian","Male","LGBO","20","20","[c]","[c]"
"In post","2021","60-64","Asian","Male","Undeclared","45","40","30970","28650"
"In post","2021","60-64","Asian","Male","Unknown","70","60","32320","28130"
"In post","2021","60-64","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Female","Heterosexual / straight","515","465","30670","28990"
"In post","2021","60-64","Black","Female","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Black","Female","Undeclared","45","40","29540","26630"
"In post","2021","60-64","Black","Female","Unknown","125","105","28630","27570"
"In post","2021","60-64","Black","Male","Heterosexual / straight","335","320","32590","30700"
"In post","2021","60-64","Black","Male","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","Black","Male","Undeclared","25","20","[c]","[c]"
"In post","2021","60-64","Black","Male","Unknown","70","65","34260","31090"
"In post","2021","60-64","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","60-64","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Female","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Chinese","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","60-64","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Female","Heterosexual / straight","160","135","30110","27570"
"In post","2021","60-64","Mixed","Female","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","Female","Undeclared","20","15","[c]","[c]"
"In post","2021","60-64","Mixed","Female","Unknown","30","20","29990","25790"
"In post","2021","60-64","Mixed","Male","Heterosexual / straight","95","85","39600","34640"
"In post","2021","60-64","Mixed","Male","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","Male","Undeclared","20","15","[c]","[c]"
"In post","2021","60-64","Mixed","Male","Unknown","15","10","[c]","[c]"
"In post","2021","60-64","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Female","Heterosexual / straight","50","45","30820","27660"
"In post","2021","60-64","Other ethnicity","Female","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Female","Unknown","20","15","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Male","Heterosexual / straight","45","40","41820","32820"
"In post","2021","60-64","Other ethnicity","Male","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Male","Unknown","20","20","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Female","Heterosexual / straight","100","85","28630","27130"
"In post","2021","60-64","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Female","Undeclared","515","415","30660","27570"
"In post","2021","60-64","Undeclared","Female","Unknown","265","200","28970","27570"
"In post","2021","60-64","Undeclared","Male","Heterosexual / straight","135","110","30550","27680"
"In post","2021","60-64","Undeclared","Male","LGBO","15","15","[c]","[c]"
"In post","2021","60-64","Undeclared","Male","Undeclared","755","650","35540","32400"
"In post","2021","60-64","Undeclared","Male","Unknown","235","190","34520","30890"
"In post","2021","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Female","Heterosexual / straight","175","135","28940","22680"
"In post","2021","60-64","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Female","Undeclared","170","140","26860","22820"
"In post","2021","60-64","Unknown","Female","Unknown","1225","990","28060","22230"
"In post","2021","60-64","Unknown","Male","Heterosexual / straight","130","110","32560","27970"
"In post","2021","60-64","Unknown","Male","LGBO","10","10","[c]","[c]"
